"","PSID","Gene","Module"
"TSPAN2","TSPAN2","TSPAN2","turquoise"
"MPZL2","MPZL2","MPZL2","black"
"HIST1H1E","HIST1H1E","HIST1H1E","grey"
"ATP2C2","ATP2C2","ATP2C2","grey"
"CCDC170","CCDC170","CCDC170","cyan"
"SPX","SPX","SPX","grey"
"CFAP58","CFAP58","CFAP58","grey"
"TPBG","TPBG","TPBG","green"
"CRABP1","CRABP1","CRABP1","grey"
"WNK3","WNK3","WNK3","brown"
"CDC6","CDC6","CDC6","grey"
"TMPRSS6","TMPRSS6","TMPRSS6","grey"
"USP18","USP18","USP18","yellow"
"USP41","USP41","USP41","yellow"
"SLFN11","SLFN11","SLFN11","grey"
"SLFN13","SLFN13","SLFN13","grey"
"ANKH","ANKH","ANKH","grey"
"CKAP2","CKAP2","CKAP2","turquoise"
"NEK5","NEK5","NEK5","grey"
"LEMD1","LEMD1","LEMD1","blue"
"SATB2","SATB2","SATB2","blue"
"RXRG","RXRG","RXRG","green"
"EVA1C","EVA1C","EVA1C","grey"
"WNT9A","WNT9A","WNT9A","grey"
"IL23A","IL23A","IL23A","turquoise"
"LPO","LPO","LPO","grey"
"CES1","CES1","CES1","red"
"CLEC3B","CLEC3B","CLEC3B","grey"
"IL11","IL11","IL11","grey"
"HCAR1","HCAR1","HCAR1","black"
"HENMT1","HENMT1","HENMT1","grey"
"ERICH5","ERICH5","ERICH5","yellow"
"GLP2R","GLP2R","GLP2R","grey"
"SLC22A18","SLC22A18","SLC22A18","grey"
"PTGER3","PTGER3","PTGER3","blue"
"ZNF296","ZNF296","ZNF296","grey"
"MYH7","MYH7","MYH7","grey"
"SH3RF2","SH3RF2","SH3RF2","grey"
"C5","C5","C5","grey"
"ZC3H7A","ZC3H7A","ZC3H7A","grey"
"WDR72","WDR72","WDR72","grey"
"ALPK3","ALPK3","ALPK3","grey"
"FGFBP1","FGFBP1","FGFBP1","black"
"SUSD3","SUSD3","SUSD3","grey"
"AUNIP","AUNIP","AUNIP","grey"
"CXCL16","CXCL16","CXCL16","yellow"
"LRRC8A","LRRC8A","LRRC8A","grey"
"PTPRH","PTPRH","PTPRH","grey"
"TNS4","TNS4","TNS4","grey"
"DDT","DDT","DDT","grey"
"DDTL","DDTL","DDTL","grey"
"SCN4B","SCN4B","SCN4B","blue"
"DND1","DND1","DND1","grey"
"SLC35E2B","SLC35E2B","SLC35E2B","brown"
"NRL","NRL","NRL","grey"
"SOX18","SOX18","SOX18","grey"
"NUP62CL","NUP62CL","NUP62CL","grey"
"KIF20A","KIF20A","KIF20A","grey"
"ZFHX3","ZFHX3","ZFHX3","red"
"PRSS16","PRSS16","PRSS16","grey"
"TEX11","TEX11","TEX11","grey"
"KLF2","KLF2","KLF2","salmon"
"TRIM16","TRIM16","TRIM16","grey"
"TRIM16L","TRIM16L","TRIM16L","grey"
"PTPN20","PTPN20","PTPN20","grey"
"CITED4","CITED4","CITED4","grey"
"TEX26","TEX26","TEX26","grey"
"PTGFR","PTGFR","PTGFR","black"
"CCKBR","CCKBR","CCKBR","blue"
"DMKN","DMKN","DMKN","grey"
"RAB37","RAB37","RAB37","grey"
"CKS2","CKS2","CKS2","grey"
"CHRDL1","CHRDL1","CHRDL1","grey"
"PLA2G2F","PLA2G2F","PLA2G2F","grey"
"C6orf118","C6orf118","C6orf118","grey"
"MEIOC","MEIOC","MEIOC","grey"
"HLA-DOB","HLA-DOB","HLA-DOB","yellow"
"HYDIN","HYDIN","HYDIN","cyan"
"PIFO","PIFO","PIFO","grey"
"PIP5KL1","PIP5KL1","PIP5KL1","grey"
"PRKG2","PRKG2","PRKG2","grey"
"TCF19","TCF19","TCF19","grey"
"VEGFD","VEGFD","VEGFD","green"
"ADAMTSL4","ADAMTSL4","ADAMTSL4","magenta"
"SLC15A3","SLC15A3","SLC15A3","yellow"
"SPINT1","SPINT1","SPINT1","grey"
"GOT1L1","GOT1L1","GOT1L1","grey"
"BHMT2","BHMT2","BHMT2","grey"
"CFAP52","CFAP52","CFAP52","grey"
"TMEM210","TMEM210","TMEM210","grey"
"TMEM125","TMEM125","TMEM125","turquoise"
"PSMB9","PSMB9","PSMB9","grey"
"MRC1","MRC1","MRC1","black"
"WISP1","WISP1","WISP1","grey"
"STIL","STIL","STIL","turquoise"
"MKI67","MKI67","MKI67","greenyellow"
"PKHD1L1","PKHD1L1","PKHD1L1","grey"
"CCNA1","CCNA1","CCNA1","grey"
"MT-CO2","MT-CO2","MT-CO2","grey"
"TWIST2","TWIST2","TWIST2","grey"
"FSCN2","FSCN2","FSCN2","grey"
"DRC7","DRC7","DRC7","grey"
"TTC22","TTC22","TTC22","grey"
"EXPH5","EXPH5","EXPH5","grey"
"TOR4A","TOR4A","TOR4A","grey"
"COX4I2","COX4I2","COX4I2","grey"
"OR10AD1","OR10AD1","OR10AD1","grey"
"TLR2","TLR2","TLR2","grey"
"RNF223","RNF223","RNF223","grey"
"MED13","MED13","MED13","brown"
"NR4A1","NR4A1","NR4A1","salmon"
"BTAF1","BTAF1","BTAF1","grey"
"RILP","RILP","RILP","grey"
"SRCAP","SRCAP","SRCAP","grey"
"CYTL1","CYTL1","CYTL1","grey"
"ARHGEF37","ARHGEF37","ARHGEF37","grey"
"RHO","RHO","RHO","grey"
"PYCARD","PYCARD","PYCARD","grey"
"CFAP126","CFAP126","CFAP126","grey"
"MALL","MALL","MALL","grey"
"CRYBB1","CRYBB1","CRYBB1","grey"
"MAPK15","MAPK15","MAPK15","grey"
"GDF9","GDF9","GDF9","grey"
"NPSR1","NPSR1","NPSR1","blue"
"NRSN2","NRSN2","NRSN2","grey"
"LRRC43","LRRC43","LRRC43","grey"
"ADGRG6","ADGRG6","ADGRG6","grey"
"WDR93","WDR93","WDR93","grey"
"UBE2L6","UBE2L6","UBE2L6","grey"
"CD6","CD6","CD6","grey"
"WNT10A","WNT10A","WNT10A","grey"
"BMP5","BMP5","BMP5","grey"
"SGK2","SGK2","SGK2","turquoise"
"CFAP43","CFAP43","CFAP43","cyan"
"SLC22A3","SLC22A3","SLC22A3","grey"
"GALNT5","GALNT5","GALNT5","grey"
"SFN","SFN","SFN","grey"
"CFAP77","CFAP77","CFAP77","cyan"
"TECTA","TECTA","TECTA","grey"
"MAP3K6","MAP3K6","MAP3K6","grey"
"KIF23","KIF23","KIF23","red"
"NGFR","NGFR","NGFR","blue"
"KREMEN2","KREMEN2","KREMEN2","grey"
"GINS1","GINS1","GINS1","grey"
"VIPR2","VIPR2","VIPR2","grey"
"MYO1G","MYO1G","MYO1G","grey"
"CORO6","CORO6","CORO6","blue"
"RNF125","RNF125","RNF125","grey"
"HDC","HDC","HDC","grey"
"NOSTRIN","NOSTRIN","NOSTRIN","grey"
"ZNF648","ZNF648","ZNF648","blue"
"GLRA2","GLRA2","GLRA2","red"
"TAOK1","TAOK1","TAOK1","brown"
"LHFPL1","LHFPL1","LHFPL1","grey"
"KLHL1","KLHL1","KLHL1","grey"
"SVEP1","SVEP1","SVEP1","yellow"
"BMF","BMF","BMF","grey"
"LRRD1","LRRD1","LRRD1","grey"
"STOML3","STOML3","STOML3","grey"
"LRRN4","LRRN4","LRRN4","grey"
"BCL3","BCL3","BCL3","grey"
"CCDC113","CCDC113","CCDC113","grey"
"PRR5","PRR5","PRR5","grey"
"HAS1","HAS1","HAS1","grey"
"CNTNAP3B","CNTNAP3B","CNTNAP3B","blue"
"CNTNAP3C","CNTNAP3C","CNTNAP3C","blue"
"CNTNAP3","CNTNAP3","CNTNAP3","blue"
"GNG8","GNG8","GNG8","grey"
"FAM104B","FAM104B","FAM104B","grey"
"TSTD1","TSTD1","TSTD1","grey"
"ARHGAP9","ARHGAP9","ARHGAP9","grey"
"SAG","SAG","SAG","grey"
"CRYBB3","CRYBB3","CRYBB3","grey"
"LNPEP","LNPEP","LNPEP","brown"
"HLA-DMB","HLA-DMB","HLA-DMB","grey"
"ZBTB7C","ZBTB7C","ZBTB7C","red"
"MUC6","MUC6","MUC6","grey"
"EDA2R","EDA2R","EDA2R","grey"
"LUM","LUM","LUM","black"
"CHP2","CHP2","CHP2","grey"
"TC2N","TC2N","TC2N","grey"
"CD248","CD248","CD248","grey"
"TTC34","TTC34","TTC34","grey"
"OSMR","OSMR","OSMR","yellow"
"TRPC3","TRPC3","TRPC3","red"
"HCN4","HCN4","HCN4","grey"
"CLSPN","CLSPN","CLSPN","grey"
"TMPRSS9","TMPRSS9","TMPRSS9","grey"
"IRGM","IRGM","IRGM","yellow"
"TNFRSF11B","TNFRSF11B","TNFRSF11B","grey"
"CCDC33","CCDC33","CCDC33","grey"
"COL28A1","COL28A1","COL28A1","grey"
"LRRC9","LRRC9","LRRC9","red"
"RHCG","RHCG","RHCG","grey"
"IL21R","IL21R","IL21R","grey"
"KAZALD1","KAZALD1","KAZALD1","grey"
"SLC16A3","SLC16A3","SLC16A3","grey"
"EPHX4","EPHX4","EPHX4","grey"
"FBLIM1","FBLIM1","FBLIM1","grey"
"CYP27B1","CYP27B1","CYP27B1","grey"
"PCP4","PCP4","PCP4","grey"
"MLPH","MLPH","MLPH","yellow"
"EFCAB10","EFCAB10","EFCAB10","grey"
"HEYL","HEYL","HEYL","grey"
"RBM46","RBM46","RBM46","grey"
"ANPEP","ANPEP","ANPEP","black"
"MEI1","MEI1","MEI1","blue"
"NEXN","NEXN","NEXN","grey"
"STKLD1","STKLD1","STKLD1","grey"
"PKD2L1","PKD2L1","PKD2L1","grey"
"STAG3","STAG3","STAG3","grey"
"SLC36A2","SLC36A2","SLC36A2","grey"
"BRCA1","BRCA1","BRCA1","grey"
"JCHAIN","JCHAIN","JCHAIN","grey"
"NKX3-1","NKX3-1","NKX3-1","grey"
"PLA2G5","PLA2G5","PLA2G5","grey"
"PLIN5","PLIN5","PLIN5","grey"
"SPATA32","SPATA32","SPATA32","grey"
"STPG2","STPG2","STPG2","grey"
"PDLIM2","PDLIM2","PDLIM2","turquoise"
"C2orf80","C2orf80","C2orf80","grey"
"IFNLR1","IFNLR1","IFNLR1","grey"
"ENKUR","ENKUR","ENKUR","cyan"
"GLI1","GLI1","GLI1","grey"
"KRT1","KRT1","KRT1","grey"
"MEIS1","MEIS1","MEIS1","grey"
"COCH","COCH","COCH","grey"
"CEACAM16","CEACAM16","CEACAM16","grey"
"AKR1B10","AKR1B10","AKR1B10","grey"
"PYCR1","PYCR1","PYCR1","grey"
"SFRP5","SFRP5","SFRP5","grey"
"OTOGL","OTOGL","OTOGL","grey"
"PCSK9","PCSK9","PCSK9","grey"
"CLEC9A","CLEC9A","CLEC9A","grey"
"LRRC69","LRRC69","LRRC69","grey"
"H1FX","H1FX","H1FX","grey"
"LY96","LY96","LY96","grey"
"S100A3","S100A3","S100A3","grey"
"CHEK1","CHEK1","CHEK1","grey"
"PRR11","PRR11","PRR11","grey"
"CISH","CISH","CISH","grey"
"KCTD14","KCTD14","KCTD14","grey"
"HS3ST3B1","HS3ST3B1","HS3ST3B1","grey"
"GPR153","GPR153","GPR153","red"
"GALR1","GALR1","GALR1","grey"
"GPNMB","GPNMB","GPNMB","yellow"
"SLC35B4","SLC35B4","SLC35B4","grey"
"TWIST1","TWIST1","TWIST1","grey"
"FAM81B","FAM81B","FAM81B","grey"
"SUSD2","SUSD2","SUSD2","grey"
"ELF4","ELF4","ELF4","grey"
"FIGN","FIGN","FIGN","grey"
"CD36","CD36","CD36","grey"
"MUSTN1","MUSTN1","MUSTN1","black"
"TBXA2R","TBXA2R","TBXA2R","grey"
"CAPG","CAPG","CAPG","yellow"
"GRID2IP","GRID2IP","GRID2IP","red"
"BBOX1","BBOX1","BBOX1","grey"
"BFSP1","BFSP1","BFSP1","grey"
"MYH8","MYH8","MYH8","grey"
"ESPL1","ESPL1","ESPL1","grey"
"ZIC2","ZIC2","ZIC2","red"
"TNFAIP8L2","TNFAIP8L2","TNFAIP8L2","grey"
"ATG9B","ATG9B","ATG9B","green"
"SAPCD2","SAPCD2","SAPCD2","grey"
"HRH1","HRH1","HRH1","blue"
"GPR139","GPR139","GPR139","grey"
"PMEL","PMEL","PMEL","grey"
"SYTL1","SYTL1","SYTL1","grey"
"DKK2","DKK2","DKK2","grey"
"NCAPH","NCAPH","NCAPH","grey"
"C1RL","C1RL","C1RL","grey"
"MEX3A","MEX3A","MEX3A","grey"
"MYB","MYB","MYB","grey"
"CD14","CD14","CD14","grey"
"MEDAG","MEDAG","MEDAG","grey"
"TP63","TP63","TP63","grey"
"DPP4","DPP4","DPP4","blue"
"ASPRV1","ASPRV1","ASPRV1","grey"
"PATE2","PATE2","PATE2","grey"
"SLA2","SLA2","SLA2","grey"
"ASGR1","ASGR1","ASGR1","black"
"CREB3L3","CREB3L3","CREB3L3","grey"
"P4HA3","P4HA3","P4HA3","grey"
"TPM2","TPM2","TPM2","black"
"HS3ST5","HS3ST5","HS3ST5","grey"
"DERL3","DERL3","DERL3","grey"
"RUBCNL","RUBCNL","RUBCNL","grey"
"CA9","CA9","CA9","grey"
"ABCA12","ABCA12","ABCA12","grey"
"NR1H4","NR1H4","NR1H4","grey"
"ARR3","ARR3","ARR3","grey"
"CDKN2C","CDKN2C","CDKN2C","grey"
"PCSK4","PCSK4","PCSK4","grey"
"RAB38","RAB38","RAB38","grey"
"ENTR1","ENTR1","ENTR1","grey"
"UCP3","UCP3","UCP3","grey"
"MYOC","MYOC","MYOC","grey"
"LY75","LY75","LY75","grey"
"LY75-CD302","LY75-CD302","LY75-CD302","grey"
"CHRNA2","CHRNA2","CHRNA2","grey"
"CCDC155","CCDC155","CCDC155","grey"
"RBM3","RBM3","RBM3","grey"
"PTCHD1","PTCHD1","PTCHD1","grey"
"SLC17A9","SLC17A9","SLC17A9","grey"
"LDLR","LDLR","LDLR","grey"
"SLC13A4","SLC13A4","SLC13A4","black"
"IER3","IER3","IER3","grey"
"IL17RE","IL17RE","IL17RE","grey"
"OR51E1","OR51E1","OR51E1","grey"
"SCEL","SCEL","SCEL","grey"
"MYH3","MYH3","MYH3","grey"
"LRG1","LRG1","LRG1","grey"
"STAP1","STAP1","STAP1","lightcyan"
"SP9","SP9","SP9","red"
"DNAH17","DNAH17","DNAH17","grey"
"C8G","C8G","C8G","grey"
"TLL2","TLL2","TLL2","grey"
"SLC1A5","SLC1A5","SLC1A5","grey"
"KCNH4","KCNH4","KCNH4","grey"
"DTL","DTL","DTL","blue"
"FAS","FAS","FAS","grey"
"DDX58","DDX58","DDX58","yellow"
"NOXO1","NOXO1","NOXO1","grey"
"VN1R5","VN1R5","VN1R5","grey"
"FOSB","FOSB","FOSB","salmon"
"TGM2","TGM2","TGM2","grey"
"DEPDC1B","DEPDC1B","DEPDC1B","turquoise"
"S100A9","S100A9","S100A9","grey"
"IGFBP6","IGFBP6","IGFBP6","grey"
"GSDMD","GSDMD","GSDMD","grey"
"TNNI1","TNNI1","TNNI1","turquoise"
"CDHR2","CDHR2","CDHR2","grey"
"ADGRE1","ADGRE1","ADGRE1","grey"
"PLCZ1","PLCZ1","PLCZ1","grey"
"GUCA1B","GUCA1B","GUCA1B","grey"
"TEC","TEC","TEC","grey"
"SELENOV","SELENOV","SELENOV","grey"
"LRRN4CL","LRRN4CL","LRRN4CL","grey"
"UMODL1","UMODL1","UMODL1","grey"
"UBASH3A","UBASH3A","UBASH3A","grey"
"CCDC146","CCDC146","CCDC146","grey"
"UGT3A2","UGT3A2","UGT3A2","grey"
"B4GALNT3","B4GALNT3","B4GALNT3","grey"
"ROR2","ROR2","ROR2","grey"
"LY6G6E","LY6G6E","LY6G6E","grey"
"C9orf152","C9orf152","C9orf152","grey"
"MMP9","MMP9","MMP9","grey"
"C5orf52","C5orf52","C5orf52","grey"
"PRIMA1","PRIMA1","PRIMA1","magenta"
"TPBGL","TPBGL","TPBGL","grey"
"SMIM24","SMIM24","SMIM24","grey"
"PCTP","PCTP","PCTP","grey"
"HAPLN3","HAPLN3","HAPLN3","grey"
"ST14","ST14","ST14","yellow"
"NPC1L1","NPC1L1","NPC1L1","grey"
"CYP2R1","CYP2R1","CYP2R1","grey"
"FBXO47","FBXO47","FBXO47","grey"
"PPP1R3G","PPP1R3G","PPP1R3G","grey"
"VAMP5","VAMP5","VAMP5","grey"
"CENPM","CENPM","CENPM","grey"
"SLC35D3","SLC35D3","SLC35D3","grey"
"CKMT2","CKMT2","CKMT2","grey"
"PDLIM3","PDLIM3","PDLIM3","grey"
"IL1RL2","IL1RL2","IL1RL2","grey"
"IQCM","IQCM","IQCM","grey"
"FHDC1","FHDC1","FHDC1","grey"
"TMEM37","TMEM37","TMEM37","grey"
"NKX2-2","NKX2-2","NKX2-2","grey"
"KLHL10","KLHL10","KLHL10","grey"
"GAS2L2","GAS2L2","GAS2L2","grey"
"UHRF1","UHRF1","UHRF1","turquoise"
"LARGE2","LARGE2","LARGE2","grey"
"DDC","DDC","DDC","magenta"
"CKAP2L","CKAP2L","CKAP2L","grey"
"EMP1","EMP1","EMP1","grey"
"CORT","CORT","CORT","grey"
"SYCP3","SYCP3","SYCP3","grey"
"KNSTRN","KNSTRN","KNSTRN","grey"
"C17orf98","C17orf98","C17orf98","grey"
"EPHA8","EPHA8","EPHA8","grey"
"MLF1","MLF1","MLF1","grey"
"ABCC3","ABCC3","ABCC3","grey"
"CERS3","CERS3","CERS3","grey"
"PDE4C","PDE4C","PDE4C","grey"
"CA8","CA8","CA8","grey"
"C16orf54","C16orf54","C16orf54","grey"
"ZDHHC22","ZDHHC22","ZDHHC22","blue"
"HES5","HES5","HES5","grey"
"OAS1","OAS1","OAS1","yellow"
"PATL2","PATL2","PATL2","grey"
"VEPH1","VEPH1","VEPH1","grey"
"MAG","MAG","MAG","turquoise"
"SAMD11","SAMD11","SAMD11","grey"
"ATP10B","ATP10B","ATP10B","grey"
"SLC22A2","SLC22A2","SLC22A2","black"
"PTPN22","PTPN22","PTPN22","grey"
"WNT10B","WNT10B","WNT10B","grey"
"CCDC78","CCDC78","CCDC78","grey"
"OR5W2","OR5W2","OR5W2","grey"
"PTPRQ","PTPRQ","PTPRQ","grey"
"METTL11B","METTL11B","METTL11B","grey"
"JPH2","JPH2","JPH2","grey"
"MFAP4","MFAP4","MFAP4","grey"
"COLEC12","COLEC12","COLEC12","black"
"SDC1","SDC1","SDC1","grey"
"C1orf94","C1orf94","C1orf94","lightcyan"
"TAC1","TAC1","TAC1","grey"
"GLMN","GLMN","GLMN","grey"
"TEAD4","TEAD4","TEAD4","grey"
"KRT12","KRT12","KRT12","grey"
"CDK1","CDK1","CDK1","grey"
"OR52H1","OR52H1","OR52H1","grey"
"COL5A1","COL5A1","COL5A1","grey"
"WNT9B","WNT9B","WNT9B","grey"
"FOXQ1","FOXQ1","FOXQ1","grey"
"C1R","C1R","C1R","grey"
"SLAMF9","SLAMF9","SLAMF9","yellow"
"TRPV4","TRPV4","TRPV4","grey"
"PRR32","PRR32","PRR32","grey"
"LTBP2","LTBP2","LTBP2","grey"
"TEX14","TEX14","TEX14","grey"
"WDFY4","WDFY4","WDFY4","grey"
"ADAMTS4","ADAMTS4","ADAMTS4","turquoise"
"CFAP57","CFAP57","CFAP57","grey"
"CASQ2","CASQ2","CASQ2","grey"
"PLCXD2","PLCXD2","PLCXD2","grey"
"ZFP36L1","ZFP36L1","ZFP36L1","grey"
"TMEM252","TMEM252","TMEM252","grey"
"SH2D4B","SH2D4B","SH2D4B","grey"
"CDHR3","CDHR3","CDHR3","cyan"
"PLEKHG4","PLEKHG4","PLEKHG4","grey"
"GPX3","GPX3","GPX3","grey"
"OTX2","OTX2","OTX2","grey"
"HIGD1B","HIGD1B","HIGD1B","grey"
"THBS2","THBS2","THBS2","grey"
"FAM181A","FAM181A","FAM181A","grey"
"SSC4D","SSC4D","SSC4D","grey"
"LAT2","LAT2","LAT2","grey"
"GIMAP8","GIMAP8","GIMAP8","grey"
"PLA2G3","PLA2G3","PLA2G3","grey"
"SPAG8","SPAG8","SPAG8","grey"
"FOXG1","FOXG1","FOXG1","grey"
"APOBR","APOBR","APOBR","grey"
"RAD54L","RAD54L","RAD54L","grey"
"PLPP2","PLPP2","PLPP2","grey"
"MC3R","MC3R","MC3R","red"
"MYBL2","MYBL2","MYBL2","grey"
"CLDN19","CLDN19","CLDN19","grey"
"DMRT2","DMRT2","DMRT2","blue"
"C2CD4D","C2CD4D","C2CD4D","grey"
"FOLR1","FOLR1","FOLR1","grey"
"KRT20","KRT20","KRT20","grey"
"CABCOCO1","CABCOCO1","CABCOCO1","grey"
"CDNF","CDNF","CDNF","grey"
"ARL5C","ARL5C","ARL5C","grey"
"HSPG2","HSPG2","HSPG2","turquoise"
"SLC28A3","SLC28A3","SLC28A3","grey"
"DNAJB13","DNAJB13","DNAJB13","grey"
"CENPO","CENPO","CENPO","grey"
"QPRT","QPRT","QPRT","grey"
"FAM205A","FAM205A","FAM205A","grey"
"TYMP","TYMP","TYMP","grey"
"BATF3","BATF3","BATF3","grey"
"CRB1","CRB1","CRB1","grey"
"GPR4","GPR4","GPR4","grey"
"ETNK2","ETNK2","ETNK2","grey"
"LEPR","LEPR","LEPR","grey"
"ATOH7","ATOH7","ATOH7","grey"
"B3GNT3","B3GNT3","B3GNT3","grey"
"KDELR3","KDELR3","KDELR3","grey"
"MC4R","MC4R","MC4R","midnightblue"
"FGFBP3","FGFBP3","FGFBP3","grey"
"WDR63","WDR63","WDR63","grey"
"CATSPER3","CATSPER3","CATSPER3","grey"
"TTLL8","TTLL8","TTLL8","red"
"ZC3H12A","ZC3H12A","ZC3H12A","grey"
"CD37","CD37","CD37","yellow"
"KLF4","KLF4","KLF4","grey"
"C12orf56","C12orf56","C12orf56","grey"
"AVPR1B","AVPR1B","AVPR1B","grey"
"TSKU","TSKU","TSKU","grey"
"SH3BGR","SH3BGR","SH3BGR","grey"
"C1QTNF2","C1QTNF2","C1QTNF2","grey"
"CWH43","CWH43","CWH43","grey"
"CDC42EP2","CDC42EP2","CDC42EP2","turquoise"
"EPCAM","EPCAM","EPCAM","grey"
"LRRC46","LRRC46","LRRC46","grey"
"PABPN1","PABPN1","PABPN1","grey"
"PSD4","PSD4","PSD4","grey"
"SPATA3","SPATA3","SPATA3","grey"
"ASB16","ASB16","ASB16","grey"
"COL14A1","COL14A1","COL14A1","grey"
"SRGN","SRGN","SRGN","grey"
"DENND2C","DENND2C","DENND2C","grey"
"SMPDL3B","SMPDL3B","SMPDL3B","grey"
"APLNR","APLNR","APLNR","grey"
"SELENBP1","SELENBP1","SELENBP1","grey"
"LPAR2","LPAR2","LPAR2","grey"
"MMP23B","MMP23B","MMP23B","grey"
"EMILIN1","EMILIN1","EMILIN1","grey"
"COBL","COBL","COBL","blue"
"EFCAB11","EFCAB11","EFCAB11","grey"
"TMEM140","TMEM140","TMEM140","grey"
"CRIP1","CRIP1","CRIP1","grey"
"ACSM3","ACSM3","ACSM3","grey"
"CACNA1F","CACNA1F","CACNA1F","grey"
"RAD54B","RAD54B","RAD54B","grey"
"FSBP","FSBP","FSBP","grey"
"CNDP1","CNDP1","CNDP1","grey"
"PNLDC1","PNLDC1","PNLDC1","grey"
"PPIC","PPIC","PPIC","grey"
"CHRNB4","CHRNB4","CHRNB4","grey"
"PCBD1","PCBD1","PCBD1","grey"
"SKAP1","SKAP1","SKAP1","grey"
"MORN5","MORN5","MORN5","grey"
"PSMC3IP","PSMC3IP","PSMC3IP","grey"
"FBLN5","FBLN5","FBLN5","black"
"FOLR2","FOLR2","FOLR2","grey"
"PLA2R1","PLA2R1","PLA2R1","grey"
"NSL1","NSL1","NSL1","grey"
"LPIN3","LPIN3","LPIN3","grey"
"ADGB","ADGB","ADGB","grey"
"EPPK1","EPPK1","EPPK1","grey"
"SP110","SP110","SP110","grey"
"TDGF1","TDGF1","TDGF1","grey"
"PRLR","PRLR","PRLR","grey"
"PGF","PGF","PGF","grey"
"MANSC4","MANSC4","MANSC4","grey"
"MYO1H","MYO1H","MYO1H","grey"
"GCK","GCK","GCK","grey"
"CALCA","CALCA","CALCA","grey"
"CFAP221","CFAP221","CFAP221","grey"
"CST6","CST6","CST6","grey"
"LAMA1","LAMA1","LAMA1","black"
"F8","F8","F8","grey"
"CENPK","CENPK","CENPK","grey"
"TMEM203","TMEM203","TMEM203","grey"
"RHBDF2","RHBDF2","RHBDF2","grey"
"AMH","AMH","AMH","grey"
"PYROXD1","PYROXD1","PYROXD1","grey"
"MET","MET","MET","red"
"CYP3A43","CYP3A43","CYP3A43","magenta"
"CYP3A7-CYP3A51P","CYP3A7-CYP3A51P","CYP3A7-CYP3A51P","magenta"
"CYP3A4","CYP3A4","CYP3A4","magenta"
"CYP3A7","CYP3A7","CYP3A7","magenta"
"CYP3A5","CYP3A5","CYP3A5","magenta"
"ATP6V1C2","ATP6V1C2","ATP6V1C2","grey"
"SEC14L4","SEC14L4","SEC14L4","grey"
"SYNDIG1L","SYNDIG1L","SYNDIG1L","grey"
"ARHGAP4","ARHGAP4","ARHGAP4","grey"
"NMNAT3","NMNAT3","NMNAT3","grey"
"RAB39A","RAB39A","RAB39A","grey"
"TMCC3","TMCC3","TMCC3","grey"
"UPP1","UPP1","UPP1","grey"
"MB","MB","MB","grey"
"CACNA2D2","CACNA2D2","CACNA2D2","red"
"COLCA2","COLCA2","COLCA2","grey"
"LOXHD1","LOXHD1","LOXHD1","grey"
"ACPP","ACPP","ACPP","grey"
"CASP12","CASP12","CASP12","grey"
"ITFG2","ITFG2","ITFG2","grey"
"EPO","EPO","EPO","grey"
"METTL24","METTL24","METTL24","grey"
"SIX4","SIX4","SIX4","grey"
"IFIH1","IFIH1","IFIH1","yellow"
"LHCGR","LHCGR","LHCGR","grey"
"ZHX1-C8orf76","ZHX1-C8orf76","ZHX1-C8orf76","grey"
"C8orf76","C8orf76","C8orf76","grey"
"CCL28","CCL28","CCL28","grey"
"RGSL1","RGSL1","RGSL1","grey"
"APOH","APOH","APOH","grey"
"CALML4","CALML4","CALML4","grey"
"PRRX2","PRRX2","PRRX2","grey"
"USP50","USP50","USP50","grey"
"CCNO","CCNO","CCNO","grey"
"UNG","UNG","UNG","grey"
"DUSP13","DUSP13","DUSP13","grey"
"HSF5","HSF5","HSF5","grey"
"C9orf84","C9orf84","C9orf84","grey"
"SLC5A11","SLC5A11","SLC5A11","grey"
"GRAPL","GRAPL","GRAPL","grey"
"GRAP","GRAP","GRAP","grey"
"RRAD","RRAD","RRAD","grey"
"CD84","CD84","CD84","yellow"
"TGM3","TGM3","TGM3","grey"
"ARMC3","ARMC3","ARMC3","cyan"
"PPP1R36","PPP1R36","PPP1R36","grey"
"SFRP2","SFRP2","SFRP2","grey"
"TXLNB","TXLNB","TXLNB","grey"
"GYPC","GYPC","GYPC","grey"
"ALKBH2","ALKBH2","ALKBH2","grey"
"LEFTY1","LEFTY1","LEFTY1","grey"
"LEFTY2","LEFTY2","LEFTY2","grey"
"FOXD1","FOXD1","FOXD1","grey"
"ZBP1","ZBP1","ZBP1","grey"
"CCDC167","CCDC167","CCDC167","grey"
"ITGB7","ITGB7","ITGB7","grey"
"ARHGAP6","ARHGAP6","ARHGAP6","grey"
"HCK","HCK","HCK","grey"
"SLC5A1","SLC5A1","SLC5A1","grey"
"SRARP","SRARP","SRARP","grey"
"IER5L","IER5L","IER5L","grey"
"CCDC150","CCDC150","CCDC150","grey"
"IFI16","IFI16","IFI16","yellow"
"PYHIN1","PYHIN1","PYHIN1","yellow"
"FOXR2","FOXR2","FOXR2","grey"
"ASB11","ASB11","ASB11","grey"
"DMRT3","DMRT3","DMRT3","grey"
"ACTRT3","ACTRT3","ACTRT3","grey"
"DNAAF3","DNAAF3","DNAAF3","grey"
"HSF4","HSF4","HSF4","grey"
"CD180","CD180","CD180","grey"
"TMEM254","TMEM254","TMEM254","grey"
"OPCML","OPCML","OPCML","pink"
