"","PSID","Gene","Module"
"GRAMD3","GRAMD3","GRAMD3","blue"
"CLIC5","CLIC5","CLIC5","grey"
"NIPA1","NIPA1","NIPA1","grey"
"TOMM20","TOMM20","TOMM20","turquoise"
"GIMAP5","GIMAP5","GIMAP5","blue"
"ABCA2","ABCA2","ABCA2","brown"
"ZNF492","ZNF492","ZNF492","grey"
"MLXIP","MLXIP","MLXIP","grey"
"CDR1","CDR1","CDR1","grey"
"GDI1","GDI1","GDI1","grey"
"TMEM125","TMEM125","TMEM125","turquoise"
"B4GALT1","B4GALT1","B4GALT1","blue"
"ITGB4","ITGB4","ITGB4","blue"
"AKR1C1","AKR1C1","AKR1C1","green"
"LMO1","LMO1","LMO1","grey"
"PLA2G4D","PLA2G4D","PLA2G4D","grey"
"TRIM66","TRIM66","TRIM66","grey"
"GLRA3","GLRA3","GLRA3","pink"
"ATP6V1A","ATP6V1A","ATP6V1A","turquoise"
"NNAT","NNAT","NNAT","red"
"CECR7","CECR7","CECR7","grey"
"KCNQ1DN","KCNQ1DN","KCNQ1DN","grey"
"ITGB3BP","ITGB3BP","ITGB3BP","grey"
"FBXO16","FBXO16","FBXO16","turquoise"
"IRF5","IRF5","IRF5","grey"
"HP","HP","HP","grey"
"KIAA1751","KIAA1751","KIAA1751","grey"
"LPL","LPL","LPL","grey"
"KTN1","KTN1","KTN1","blue"
"LDLR","LDLR","LDLR","grey"
"APOE","APOE","APOE","grey"
"GALNTL4","GALNTL4","GALNTL4","grey"
"TRIM58","TRIM58","TRIM58","grey"
"CLIC1","CLIC1","CLIC1","blue"
"PGAM1","PGAM1","PGAM1","turquoise"
"LGALS3","LGALS3","LGALS3","blue"
"SASH1","SASH1","SASH1","green"
"TRIB3","TRIB3","TRIB3","grey"
"ACTL6A","ACTL6A","ACTL6A","blue"
"SERPINB1","SERPINB1","SERPINB1","blue"
"SERHL2","SERHL2","SERHL2","grey"
"LCAT","LCAT","LCAT","grey"
"ACTB","ACTB","ACTB","grey"
"GRAMD1C","GRAMD1C","GRAMD1C","blue"
"TUBA8","TUBA8","TUBA8","yellow"
"RND3","RND3","RND3","grey"
"KIT","KIT","KIT","turquoise"
"LHFPL2","LHFPL2","LHFPL2","black"
"SVIL","SVIL","SVIL","greenyellow"
"TBC1D5","TBC1D5","TBC1D5","grey"
"ORMDL1","ORMDL1","ORMDL1","grey"
"COX7A1","COX7A1","COX7A1","grey"
"NT5C2","NT5C2","NT5C2","grey"
"FXYD5","FXYD5","FXYD5","black"
"SDC3","SDC3","SDC3","grey"
"B3GNT5","B3GNT5","B3GNT5","black"
"GPR158","GPR158","GPR158","turquoise"
"FAS","FAS","FAS","grey"
"SH3TC1","SH3TC1","SH3TC1","black"
"GIT1","GIT1","GIT1","yellow"
"MEGF11","MEGF11","MEGF11","grey"
"KIAA1875","KIAA1875","KIAA1875","grey"
"METRN","METRN","METRN","grey"
"ATR","ATR","ATR","grey"
"TRIM47","TRIM47","TRIM47","green"
"HIST1H2AC","HIST1H2AC","HIST1H2AC","brown"
"HIST1H2AE","HIST1H2AE","HIST1H2AE","brown"
"SLC39A14","SLC39A14","SLC39A14","grey"
"PYGM","PYGM","PYGM","grey"
"DPYSL2","DPYSL2","DPYSL2","grey"
"RAB13","RAB13","RAB13","blue"
"ROBO4","ROBO4","ROBO4","grey"
"POU3F2","POU3F2","POU3F2","grey"
"GABRG2","GABRG2","GABRG2","turquoise"
"KLHL25","KLHL25","KLHL25","grey"
"CAV1","CAV1","CAV1","grey"
"NOSTRIN","NOSTRIN","NOSTRIN","grey"
"RNF150","RNF150","RNF150","turquoise"
"PDGFRA","PDGFRA","PDGFRA","grey"
"CNOT3","CNOT3","CNOT3","yellow"
"AJAP1","AJAP1","AJAP1","grey"
"LIMK2","LIMK2","LIMK2","blue"
"SUV420H2","SUV420H2","SUV420H2","grey"
"NFIL3","NFIL3","NFIL3","grey"
"SLC30A1","SLC30A1","SLC30A1","grey"
"RASD1","RASD1","RASD1","brown"
"TRPC3","TRPC3","TRPC3","turquoise"
"CHST6","CHST6","CHST6","green"
"TRIM22","TRIM22","TRIM22","blue"
"ACTN2","ACTN2","ACTN2","turquoise"
"SERPINB9","SERPINB9","SERPINB9","grey"
"GRIN1","GRIN1","GRIN1","pink"
"USP12","USP12","USP12","turquoise"
"SAV1","SAV1","SAV1","grey"
"NDUFA4","NDUFA4","NDUFA4","turquoise"
"REEP4","REEP4","REEP4","grey"
"PECAM1","PECAM1","PECAM1","blue"
"PXN","PXN","PXN","green"
"CDH23","CDH23","CDH23","brown"
"KHSRP","KHSRP","KHSRP","yellow"
"ANXA13","ANXA13","ANXA13","grey"
"TIMP3","TIMP3","TIMP3","blue"
"HADHB","HADHB","HADHB","grey"
"C14orf1","C14orf1","C14orf1","grey"
"ROM1","ROM1","ROM1","green"
"GLI2","GLI2","GLI2","blue"
"PROCR","PROCR","PROCR","grey"
"P2RX7","P2RX7","P2RX7","brown"
"GABRA1","GABRA1","GABRA1","turquoise"
"TNFRSF25","TNFRSF25","TNFRSF25","brown"
"ECE2","ECE2","ECE2","grey"
"FABP7","FABP7","FABP7","grey"
"ANK3","ANK3","ANK3","turquoise"
"CD302","CD302","CD302","black"
"SLC16A6","SLC16A6","SLC16A6","grey"
"MMD","MMD","MMD","turquoise"
"COL5A3","COL5A3","COL5A3","grey"
"STX1A","STX1A","STX1A","turquoise"
"SPR","SPR","SPR","purple"
"HLA-DRB4","HLA-DRB4","HLA-DRB4","black"
"STK32C","STK32C","STK32C","turquoise"
"CCDC6","CCDC6","CCDC6","grey"
"FXYD6","FXYD6","FXYD6","turquoise"
"SLC6A12","SLC6A12","SLC6A12","green"
"HERC2P7","HERC2P7","HERC2P7","purple"
"NLK","NLK","NLK","turquoise"
"SOX1","SOX1","SOX1","grey"
"KCNE1L","KCNE1L","KCNE1L","turquoise"
"BBOX1","BBOX1","BBOX1","blue"
"RPS18","RPS18","RPS18","grey"
"PRR5","PRR5","PRR5","grey"
"HSPB2","HSPB2","HSPB2","green"
"USP54","USP54","USP54","grey"
"BTN3A2","BTN3A2","BTN3A2","grey"
"LSS","LSS","LSS","green"
"WWC1","WWC1","WWC1","grey"
"SLC25A18","SLC25A18","SLC25A18","green"
"CYP2B6","CYP2B6","CYP2B6","grey"
"HSPA2","HSPA2","HSPA2","green"
"ALG1","ALG1","ALG1","grey"
"UBE2W","UBE2W","UBE2W","grey"
"JAGN1","JAGN1","JAGN1","grey"
"RPL7L1","RPL7L1","RPL7L1","grey"
"FGF1","FGF1","FGF1","grey"
"DIRC1","DIRC1","DIRC1","grey"
"SOX9","SOX9","SOX9","green"
"CBX6","CBX6","CBX6","grey"
"STOM","STOM","STOM","blue"
"SPOCD1","SPOCD1","SPOCD1","grey"
"NOL4","NOL4","NOL4","turquoise"
"VCX2","VCX2","VCX2","grey"
"POU5F1","POU5F1","POU5F1","grey"
"PURB","PURB","PURB","grey"
"METTL7A","METTL7A","METTL7A","green"
"EYA2","EYA2","EYA2","green"
"HCG18","HCG18","HCG18","turquoise"
"SH3BGRL3","SH3BGRL3","SH3BGRL3","yellow"
"AK1","AK1","AK1","grey"
"LRP10","LRP10","LRP10","green"
"ATF4","ATF4","ATF4","purple"
"GDPD1","GDPD1","GDPD1","grey"
"CBX4","CBX4","CBX4","pink"
"PVRL1","PVRL1","PVRL1","grey"
"FSTL1","FSTL1","FSTL1","greenyellow"
"SRPX","SRPX","SRPX","blue"
"LMOD1","LMOD1","LMOD1","blue"
"LDB3","LDB3","LDB3","turquoise"
"NPL","NPL","NPL","blue"
"ENTPD4","ENTPD4","ENTPD4","grey"
"DEDD2","DEDD2","DEDD2","purple"
"SLC13A5","SLC13A5","SLC13A5","grey"
"AGT","AGT","AGT","grey"
"SEZ6","SEZ6","SEZ6","red"
"GABRE","GABRE","GABRE","blue"
"HLA-B","HLA-B","HLA-B","grey"
"TNNI3","TNNI3","TNNI3","grey"
"ITIH5","ITIH5","ITIH5","grey"
"BOK","BOK","BOK","brown"
"PPYR1","PPYR1","PPYR1","grey"
"BCAM","BCAM","BCAM","grey"
"SLC25A23","SLC25A23","SLC25A23","turquoise"
"FAM3C","FAM3C","FAM3C","turquoise"
"SCN8A","SCN8A","SCN8A","turquoise"
"RPL3","RPL3","RPL3","grey"
"SH3BGR","SH3BGR","SH3BGR","purple"
"CABP7","CABP7","CABP7","grey"
"VCX3A","VCX3A","VCX3A","grey"
"WWTR1","WWTR1","WWTR1","blue"
"EIF4A2","EIF4A2","EIF4A2","turquoise"
"DGCR6","DGCR6","DGCR6","blue"
"ADORA2A","ADORA2A","ADORA2A","green"
"SYK","SYK","SYK","black"
"PPP2R1B","PPP2R1B","PPP2R1B","green"
"LSR","LSR","LSR","grey"
"GNA13","GNA13","GNA13","blue"
"COL11A1","COL11A1","COL11A1","green"
"FXC1","FXC1","FXC1","turquoise"
"CASP7","CASP7","CASP7","purple"
"EMP2","EMP2","EMP2","blue"
"FGFR3","FGFR3","FGFR3","grey"
"GNG11","GNG11","GNG11","blue"
"RAN","RAN","RAN","turquoise"
"GNB4","GNB4","GNB4","grey"
"CDC42","CDC42","CDC42","turquoise"
"HBQ1","HBQ1","HBQ1","turquoise"
"LSG1","LSG1","LSG1","grey"
"ERBB2IP","ERBB2IP","ERBB2IP","blue"
"CAMKK2","CAMKK2","CAMKK2","turquoise"
"CACNB4","CACNB4","CACNB4","turquoise"
"KALRN","KALRN","KALRN","turquoise"
"SAMD9L","SAMD9L","SAMD9L","grey"
"BDH2","BDH2","BDH2","green"
"ARRDC3","ARRDC3","ARRDC3","grey"
"MARCH3","MARCH3","MARCH3","brown"
"BATF2","BATF2","BATF2","grey"
"SIPA1","SIPA1","SIPA1","brown"
"GIMAP8","GIMAP8","GIMAP8","black"
"LMO4","LMO4","LMO4","turquoise"
"RAB3C","RAB3C","RAB3C","turquoise"
"EPAS1","EPAS1","EPAS1","grey"
"RSPO2","RSPO2","RSPO2","grey"
"TMEM39A","TMEM39A","TMEM39A","grey"
"FTH1","FTH1","FTH1","grey"
"PPP1R1C","PPP1R1C","PPP1R1C","blue"
"GIMAP4","GIMAP4","GIMAP4","black"
"P2RY14","P2RY14","P2RY14","grey"
"UBE2V2","UBE2V2","UBE2V2","turquoise"
"INPP5D","INPP5D","INPP5D","black"
"TNS1","TNS1","TNS1","brown"
"ANKRD18A","ANKRD18A","ANKRD18A","grey"
"SERBP1","SERBP1","SERBP1","grey"
"ACACB","ACACB","ACACB","blue"
"TGFB2","TGFB2","TGFB2","blue"
"SCARA3","SCARA3","SCARA3","grey"
"HLA-DMA","HLA-DMA","HLA-DMA","black"
"C10orf118","C10orf118","C10orf118","grey"
"MAP2","MAP2","MAP2","turquoise"
"SERTAD1","SERTAD1","SERTAD1","brown"
"C1QTNF4","C1QTNF4","C1QTNF4","turquoise"
"KIAA0101","KIAA0101","KIAA0101","grey"
"MMD2","MMD2","MMD2","grey"
"CSPG4","CSPG4","CSPG4","green"
"CHRNA7","CHRNA7","CHRNA7","grey"
"DDIT3","DDIT3","DDIT3","purple"
"TNFRSF10B","TNFRSF10B","TNFRSF10B","green"
"BACE2","BACE2","BACE2","green"
"SKI","SKI","SKI","grey"
"FDFT1","FDFT1","FDFT1","blue"
"PPP2R5E","PPP2R5E","PPP2R5E","grey"
"C14orf43","C14orf43","C14orf43","grey"
"ANKRD43","ANKRD43","ANKRD43","pink"
"TNFRSF1A","TNFRSF1A","TNFRSF1A","green"
"CD209","CD209","CD209","grey"
"RHOBTB2","RHOBTB2","RHOBTB2","turquoise"
"FBXL17","FBXL17","FBXL17","turquoise"
"NDUFA5","NDUFA5","NDUFA5","turquoise"
"RAP2A","RAP2A","RAP2A","turquoise"
"SLC2A1","SLC2A1","SLC2A1","blue"
"ADI1","ADI1","ADI1","grey"
"LRIG1","LRIG1","LRIG1","blue"
"FANCC","FANCC","FANCC","brown"
"ZNF514","ZNF514","ZNF514","grey"
"DECR2","DECR2","DECR2","grey"
"DLG3","DLG3","DLG3","turquoise"
"RPSA","RPSA","RPSA","grey"
"TBC1D9","TBC1D9","TBC1D9","turquoise"
"KLHL23","KLHL23","KLHL23","turquoise"
"DNAH9","DNAH9","DNAH9","grey"
"FLI1","FLI1","FLI1","black"
"RAB7B","RAB7B","RAB7B","turquoise"
"SLC6A3","SLC6A3","SLC6A3","grey"
"TRIB1","TRIB1","TRIB1","turquoise"
"KCTD12","KCTD12","KCTD12","black"
"ABHD12","ABHD12","ABHD12","grey"
"KCNJ10","KCNJ10","KCNJ10","green"
"RABEP1","RABEP1","RABEP1","turquoise"
"FABP1","FABP1","FABP1","grey"
"VAMP8","VAMP8","VAMP8","black"
"AP1S1","AP1S1","AP1S1","turquoise"
"CHKB","CHKB","CHKB","brown"
"SLC16A3","SLC16A3","SLC16A3","brown"
"BCR","BCR","BCR","turquoise"
"IQGAP1","IQGAP1","IQGAP1","blue"
"TSHZ2","TSHZ2","TSHZ2","grey"
"FBLN5","FBLN5","FBLN5","greenyellow"
"NAPG","NAPG","NAPG","turquoise"
"RTP4","RTP4","RTP4","grey"
"PTTG1IP","PTTG1IP","PTTG1IP","blue"
"TNFAIP3","TNFAIP3","TNFAIP3","grey"
"ARHGAP29","ARHGAP29","ARHGAP29","blue"
"RPUSD4","RPUSD4","RPUSD4","grey"
"PLOD2","PLOD2","PLOD2","blue"
"GALNT14","GALNT14","GALNT14","red"
"HRK","HRK","HRK","turquoise"
"PER1","PER1","PER1","brown"
"NTSR2","NTSR2","NTSR2","grey"
"LST1","LST1","LST1","black"
"FNDC5","FNDC5","FNDC5","turquoise"
"LRP8","LRP8","LRP8","turquoise"
"KIF21B","KIF21B","KIF21B","red"
"ACTR3B","ACTR3B","ACTR3B","turquoise"
"TCF15","TCF15","TCF15","green"
"RTDR1","RTDR1","RTDR1","grey"
"ZNF91","ZNF91","ZNF91","turquoise"
"PCDH10","PCDH10","PCDH10","turquoise"
"PODXL","PODXL","PODXL","blue"
"SH2D2A","SH2D2A","SH2D2A","grey"
"NIT2","NIT2","NIT2","turquoise"
"HIST1H4L","HIST1H4L","HIST1H4L","grey"
"CMTM3","CMTM3","CMTM3","blue"
"MRFAP1","MRFAP1","MRFAP1","grey"
"MDFI","MDFI","MDFI","grey"
"RTN3","RTN3","RTN3","turquoise"
"KCNH6","KCNH6","KCNH6","grey"
"PDGFRB","PDGFRB","PDGFRB","blue"
"CMTM8","CMTM8","CMTM8","grey"
"C6orf154","C6orf154","C6orf154","turquoise"
"HNRPLL","HNRPLL","HNRPLL","grey"
"CHGA","CHGA","CHGA","grey"
"CDH13","CDH13","CDH13","turquoise"
"SEPT2","SEPT2","SEPT2","grey"
"CCL4","CCL4","CCL4","grey"
"TCEA3","TCEA3","TCEA3","grey"
"NR2E1","NR2E1","NR2E1","brown"
"GPD1","GPD1","GPD1","turquoise"
"GAL","GAL","GAL","grey"
"COL20A1","COL20A1","COL20A1","grey"
"TAOK3","TAOK3","TAOK3","grey"
"NETO2","NETO2","NETO2","turquoise"
"NET1","NET1","NET1","grey"
"PNRC1","PNRC1","PNRC1","green"
"A2ML1","A2ML1","A2ML1","blue"
"PPP2R2C","PPP2R2C","PPP2R2C","turquoise"
"SPSB1","SPSB1","SPSB1","brown"
"CD4","CD4","CD4","black"
"BTG3","BTG3","BTG3","grey"
"STEAP3","STEAP3","STEAP3","blue"
"CCDC66","CCDC66","CCDC66","grey"
"TSC22D3","TSC22D3","TSC22D3","blue"
"RGS5","RGS5","RGS5","grey"
"RAPGEF4","RAPGEF4","RAPGEF4","turquoise"
"MIA3","MIA3","MIA3","grey"
"C1orf86","C1orf86","C1orf86","brown"
"ARHGAP20","ARHGAP20","ARHGAP20","turquoise"
"ZBTB1","ZBTB1","ZBTB1","brown"
"RPL7A","RPL7A","RPL7A","grey"
"IL13RA1","IL13RA1","IL13RA1","black"
"FADS2","FADS2","FADS2","grey"
"CPEB1","CPEB1","CPEB1","pink"
"ZNF253","ZNF253","ZNF253","turquoise"
"SLC26A9","SLC26A9","SLC26A9","grey"
"ERBB2","ERBB2","ERBB2","green"
"CAPG","CAPG","CAPG","black"
"KIAA1274","KIAA1274","KIAA1274","black"
"C1orf61","C1orf61","C1orf61","turquoise"
"ACP5","ACP5","ACP5","grey"
"GNB5","GNB5","GNB5","turquoise"
"COPZ2","COPZ2","COPZ2","greenyellow"
"C1orf133","C1orf133","C1orf133","grey"
"KCNIP2","KCNIP2","KCNIP2","brown"
"ANGPTL2","ANGPTL2","ANGPTL2","turquoise"
"ST8SIA5","ST8SIA5","ST8SIA5","turquoise"
"GPT2","GPT2","GPT2","green"
"FHL2","FHL2","FHL2","turquoise"
"SESN3","SESN3","SESN3","grey"
"HPSE2","HPSE2","HPSE2","grey"
"MAOB","MAOB","MAOB","blue"
"C6orf57","C6orf57","C6orf57","turquoise"
"FAHD1","FAHD1","FAHD1","turquoise"
"SOCS3","SOCS3","SOCS3","grey"
"WSB2","WSB2","WSB2","turquoise"
"ALB","ALB","ALB","grey"
"HEBP2","HEBP2","HEBP2","brown"
"HARS2","HARS2","HARS2","grey"
"CARHSP1","CARHSP1","CARHSP1","green"
"ITPR3","ITPR3","ITPR3","blue"
"ACTR2","ACTR2","ACTR2","turquoise"
"GIPR","GIPR","GIPR","grey"
"FBXW7","FBXW7","FBXW7","turquoise"
"MAPK4","MAPK4","MAPK4","brown"
"REEP6","REEP6","REEP6","grey"
"GPR124","GPR124","GPR124","grey"
"BBC3","BBC3","BBC3","yellow"
"CLEC4G","CLEC4G","CLEC4G","red"
"PLXDC1","PLXDC1","PLXDC1","grey"
"TFRC","TFRC","TFRC","grey"
"FZD10","FZD10","FZD10","grey"
"PRKCD","PRKCD","PRKCD","turquoise"
"COL9A1","COL9A1","COL9A1","grey"
"MTCH1","MTCH1","MTCH1","red"
"IGFBP3","IGFBP3","IGFBP3","grey"
"BCAR3","BCAR3","BCAR3","brown"
"ASCL1","ASCL1","ASCL1","grey"
"CA5B","CA5B","CA5B","grey"
"PCBP2","PCBP2","PCBP2","grey"
"ABTB2","ABTB2","ABTB2","grey"
"RAP1GAP","RAP1GAP","RAP1GAP","grey"
"VPS4B","VPS4B","VPS4B","turquoise"
"PABPC3","PABPC3","PABPC3","grey"
"BCAP31","BCAP31","BCAP31","grey"
"SSPN","SSPN","SSPN","blue"
"EEF2K","EEF2K","EEF2K","blue"
"RASSF4","RASSF4","RASSF4","green"
"NR2F2","NR2F2","NR2F2","green"
"STMN3","STMN3","STMN3","turquoise"
"C14orf126","C14orf126","C14orf126","turquoise"
"KCNJ2","KCNJ2","KCNJ2","brown"
"TMEM133","TMEM133","TMEM133","blue"
"GIMAP6","GIMAP6","GIMAP6","black"
"CLEC14A","CLEC14A","CLEC14A","blue"
"THAP6","THAP6","THAP6","grey"
"PPIC","PPIC","PPIC","blue"
"TMEM140","TMEM140","TMEM140","grey"
"SLC39A10","SLC39A10","SLC39A10","turquoise"
"PCDH17","PCDH17","PCDH17","grey"
"PPAP2C","PPAP2C","PPAP2C","brown"
"SFRP1","SFRP1","SFRP1","grey"
"ACSBG1","ACSBG1","ACSBG1","blue"
"TBRG1","TBRG1","TBRG1","turquoise"
"PFKFB3","PFKFB3","PFKFB3","green"
"ATP8A2","ATP8A2","ATP8A2","turquoise"
"MCC","MCC","MCC","blue"
"CYB561","CYB561","CYB561","grey"
"TNIP2","TNIP2","TNIP2","green"
"ACTR1B","ACTR1B","ACTR1B","brown"
"MYO1F","MYO1F","MYO1F","black"
"HTR2A","HTR2A","HTR2A","turquoise"
"ACOT2","ACOT2","ACOT2","grey"
"PLCE1","PLCE1","PLCE1","blue"
"QPCT","QPCT","QPCT","turquoise"
"SMAD7","SMAD7","SMAD7","grey"
"BCL2A1","BCL2A1","BCL2A1","grey"
"MLLT11","MLLT11","MLLT11","turquoise"
"BSG","BSG","BSG","grey"
"FAM18B2","FAM18B2","FAM18B2","grey"
"MTPN","MTPN","MTPN","grey"
"TMEM63A","TMEM63A","TMEM63A","grey"
"FAM100A","FAM100A","FAM100A","yellow"
"TRIM9","TRIM9","TRIM9","turquoise"
"TBC1D7","TBC1D7","TBC1D7","turquoise"
"GNG13","GNG13","GNG13","pink"
"PDIA4","PDIA4","PDIA4","brown"
"ATP6V0C","ATP6V0C","ATP6V0C","pink"
"SLC6A1","SLC6A1","SLC6A1","turquoise"
"RMND5A","RMND5A","RMND5A","grey"
"VPS13C","VPS13C","VPS13C","grey"
"CREB3L1","CREB3L1","CREB3L1","red"
"RGS20","RGS20","RGS20","grey"
"NDFIP1","NDFIP1","NDFIP1","pink"
"SDC2","SDC2","SDC2","blue"
"GDF10","GDF10","GDF10","grey"
"SNCAIP","SNCAIP","SNCAIP","greenyellow"
"UAP1L1","UAP1L1","UAP1L1","grey"
"STMN2","STMN2","STMN2","turquoise"
"SNCA","SNCA","SNCA","turquoise"
"HOMER1","HOMER1","HOMER1","turquoise"
"ISOC2","ISOC2","ISOC2","grey"
"DPT","DPT","DPT","grey"
"CLMN","CLMN","CLMN","brown"
"INSIG1","INSIG1","INSIG1","grey"
"SIPA1L3","SIPA1L3","SIPA1L3","brown"
"PSD2","PSD2","PSD2","grey"
"SORBS1","SORBS1","SORBS1","grey"
"ATP2B4","ATP2B4","ATP2B4","grey"
"HPCAL1","HPCAL1","HPCAL1","grey"
"PROS1","PROS1","PROS1","greenyellow"
"LOXL2","LOXL2","LOXL2","grey"
"DHCR7","DHCR7","DHCR7","grey"
"RDH12","RDH12","RDH12","turquoise"
"TAP1","TAP1","TAP1","green"
"RNASET2","RNASET2","RNASET2","black"
"PRKX","PRKX","PRKX","green"
"KCNA4","KCNA4","KCNA4","turquoise"
"BCKDHB","BCKDHB","BCKDHB","grey"
"SMN1","SMN1","SMN1","grey"
"LAMA4","LAMA4","LAMA4","grey"
"LFNG","LFNG","LFNG","grey"
"PPM1B","PPM1B","PPM1B","brown"
"SRGAP1","SRGAP1","SRGAP1","brown"
"COL18A1","COL18A1","COL18A1","blue"
"GRIN3A","GRIN3A","GRIN3A","red"
"ANTXR1","ANTXR1","ANTXR1","blue"
"KIF5A","KIF5A","KIF5A","grey"
"PRR7","PRR7","PRR7","red"
"CALD1","CALD1","CALD1","blue"
"MAF","MAF","MAF","black"
"LONRF2","LONRF2","LONRF2","turquoise"
"LRRC14","LRRC14","LRRC14","grey"
"INHBB","INHBB","INHBB","blue"
"HSP90AB1","HSP90AB1","HSP90AB1","grey"
"PLA2G4A","PLA2G4A","PLA2G4A","grey"
"HIST1H2BM","HIST1H2BM","HIST1H2BM","brown"
"WWOX","WWOX","WWOX","grey"
"ZNF558","ZNF558","ZNF558","green"
"ZFHX2","ZFHX2","ZFHX2","yellow"
"C2","C2","C2","grey"
"KCNK4","KCNK4","KCNK4","turquoise"
"ALDH4A1","ALDH4A1","ALDH4A1","grey"
"HIST1H2BO","HIST1H2BO","HIST1H2BO","brown"
"HSD17B7","HSD17B7","HSD17B7","brown"
"LEPROT","LEPROT","LEPROT","blue"
"SCD5","SCD5","SCD5","grey"
"GTF3C4","GTF3C4","GTF3C4","turquoise"
"ADD2","ADD2","ADD2","grey"
"C22orf13","C22orf13","C22orf13","grey"
"HSD17B1","HSD17B1","HSD17B1","brown"
"TOB2","TOB2","TOB2","green"
"PRKCH","PRKCH","PRKCH","blue"
"RYBP","RYBP","RYBP","grey"
"NMNAT2","NMNAT2","NMNAT2","red"
"ACAA2","ACAA2","ACAA2","grey"
"FBXO9","FBXO9","FBXO9","turquoise"
"MLF2","MLF2","MLF2","yellow"
"LRRK2","LRRK2","LRRK2","grey"
"PLA2G7","PLA2G7","PLA2G7","grey"
"TMSB4X","TMSB4X","TMSB4X","grey"
"KCNN3","KCNN3","KCNN3","green"
"CSRP2","CSRP2","CSRP2","grey"
"RHOB","RHOB","RHOB","grey"
"SEPT4","SEPT4","SEPT4","grey"
"ZDHHC23","ZDHHC23","ZDHHC23","red"
"MAP1LC3A","MAP1LC3A","MAP1LC3A","pink"
"SEC23A","SEC23A","SEC23A","turquoise"
"RNASE1","RNASE1","RNASE1","grey"
"RELA","RELA","RELA","brown"
"AATK","AATK","AATK","grey"
"BLVRA","BLVRA","BLVRA","turquoise"
"SEC14L2","SEC14L2","SEC14L2","grey"
"SLC12A5","SLC12A5","SLC12A5","turquoise"
"SOX13","SOX13","SOX13","green"
"CYBA","CYBA","CYBA","black"
"MAP2K6","MAP2K6","MAP2K6","grey"
"DLGAP4","DLGAP4","DLGAP4","pink"
"LARS","LARS","LARS","grey"
"ACTA2","ACTA2","ACTA2","grey"
"RASA2","RASA2","RASA2","grey"
"NOVA2","NOVA2","NOVA2","yellow"
"SRD5A1","SRD5A1","SRD5A1","turquoise"
"DNAJC7","DNAJC7","DNAJC7","grey"
"STIP1","STIP1","STIP1","purple"
"NRIP3","NRIP3","NRIP3","turquoise"
"ZBTB7B","ZBTB7B","ZBTB7B","brown"
"SOX2","SOX2","SOX2","green"
"TDRD10","TDRD10","TDRD10","blue"
"TMC8","TMC8","TMC8","brown"
"PLOD1","PLOD1","PLOD1","purple"
"MTUS1","MTUS1","MTUS1","blue"
"MARCH6","MARCH6","MARCH6","grey"
"ATP2B1","ATP2B1","ATP2B1","turquoise"
"C15orf23","C15orf23","C15orf23","turquoise"
"TCERG1L","TCERG1L","TCERG1L","red"
"RAPGEF3","RAPGEF3","RAPGEF3","green"
"EFNA5","EFNA5","EFNA5","grey"
"PHF19","PHF19","PHF19","brown"
"WDR41","WDR41","WDR41","grey"
"SDSL","SDSL","SDSL","turquoise"
"PAQR8","PAQR8","PAQR8","blue"
"OSBPL3","OSBPL3","OSBPL3","pink"
"ZNF217","ZNF217","ZNF217","blue"
"ELAVL1","ELAVL1","ELAVL1","grey"
"DUSP8","DUSP8","DUSP8","grey"
"CCDC50","CCDC50","CCDC50","brown"
"TM6SF1","TM6SF1","TM6SF1","turquoise"
"PIPOX","PIPOX","PIPOX","grey"
"LAMA1","LAMA1","LAMA1","grey"
"DLEU7","DLEU7","DLEU7","red"
"IGSF8","IGSF8","IGSF8","yellow"
"LZTS1","LZTS1","LZTS1","turquoise"
"MAFB","MAFB","MAFB","grey"
"C1orf88","C1orf88","C1orf88","grey"
"ANXA5","ANXA5","ANXA5","blue"
"SAMD4A","SAMD4A","SAMD4A","grey"
"SERPINI1","SERPINI1","SERPINI1","turquoise"
"PHF21B","PHF21B","PHF21B","brown"
"SLC16A8","SLC16A8","SLC16A8","grey"
"LAMA2","LAMA2","LAMA2","greenyellow"
"ZNF429","ZNF429","ZNF429","grey"
"MMP9","MMP9","MMP9","grey"
"ABHD8","ABHD8","ABHD8","yellow"
"COL23A1","COL23A1","COL23A1","turquoise"
"CHDH","CHDH","CHDH","green"
"MAPT","MAPT","MAPT","pink"
"RYR1","RYR1","RYR1","grey"
"BAMBI","BAMBI","BAMBI","blue"
"ARHGEF10","ARHGEF10","ARHGEF10","grey"
"DYNC1I1","DYNC1I1","DYNC1I1","turquoise"
"SLC2A8","SLC2A8","SLC2A8","grey"
"PON3","PON3","PON3","grey"
"FZD1","FZD1","FZD1","green"
"RALB","RALB","RALB","turquoise"
"SLC7A10","SLC7A10","SLC7A10","grey"
"GNL3L","GNL3L","GNL3L","grey"
"FAM49A","FAM49A","FAM49A","turquoise"
"NFE2L2","NFE2L2","NFE2L2","blue"
"EEF1A1","EEF1A1","EEF1A1","grey"
"CDC42SE2","CDC42SE2","CDC42SE2","turquoise"
"TTC9B","TTC9B","TTC9B","red"
"SCN9A","SCN9A","SCN9A","grey"
"TM7SF2","TM7SF2","TM7SF2","turquoise"
"CD47","CD47","CD47","magenta"
"EEF2","EEF2","EEF2","grey"
"CD55","CD55","CD55","blue"
"HPRT1","HPRT1","HPRT1","turquoise"
"OPRL1","OPRL1","OPRL1","red"
