"","GeneL","modulesA1L"
"706","TRIM22","HuAgeDis_02"
"707","ACTN2","HuAgeDis_01"
"708","SERPINB9","HuAgeDis_00"
"709","GRIN1","HuAgeDis_08"
"710","USP12","HuAgeDis_01"
"711","SAV1","HuAgeDis_00"
"712","NDUFA4","HuAgeDis_01"
"713","REEP4","HuAgeDis_00"
"714","PECAM1","HuAgeDis_02"
"715","PXN","HuAgeDis_05"
"716","CDH23","HuAgeDis_03"
"717","KHSRP","HuAgeDis_04"
"718","ANXA13","HuAgeDis_00"
"719","TIMP3","HuAgeDis_02"
"720","HADHB","HuAgeDis_00"
"721","C14orf1","HuAgeDis_00"
"722","ROM1","HuAgeDis_05"
"723","GLI2","HuAgeDis_02"
"724","PROCR","HuAgeDis_00"
"725","P2RX7","HuAgeDis_03"
"726","GABRA1","HuAgeDis_01"
"727","TNFRSF25","HuAgeDis_03"
"728","ECE2","HuAgeDis_00"
"729","FABP7","HuAgeDis_00"
"730","ANK3","HuAgeDis_01"
"731","CD302","HuAgeDis_07"
"732","SLC16A6","HuAgeDis_00"
"733","MMD","HuAgeDis_01"
"734","COL5A3","HuAgeDis_00"
"735","STX1A","HuAgeDis_01"
"736","SPR","HuAgeDis_10"
"737","HLA-DRB4","HuAgeDis_07"
"738","STK32C","HuAgeDis_01"
"739","CCDC6","HuAgeDis_00"
"740","FXYD6","HuAgeDis_01"
"741","SLC6A12","HuAgeDis_05"
"742","HERC2P7","HuAgeDis_10"
"743","NLK","HuAgeDis_01"
"744","SOX1","HuAgeDis_00"
"745","KCNE1L","HuAgeDis_01"
"746","BBOX1","HuAgeDis_02"
"747","RPS18","HuAgeDis_00"
"748","PRR5","HuAgeDis_00"
"749","HSPB2","HuAgeDis_05"
"750","USP54","HuAgeDis_00"
"751","BTN3A2","HuAgeDis_00"
"752","LSS","HuAgeDis_05"
"753","WWC1","HuAgeDis_00"
"754","SLC25A18","HuAgeDis_05"
"755","CYP2B6","HuAgeDis_00"
"756","HSPA2","HuAgeDis_05"
"757","ALG1","HuAgeDis_00"
"758","UBE2W","HuAgeDis_00"
"759","JAGN1","HuAgeDis_00"
"760","RPL7L1","HuAgeDis_00"
"761","FGF1","HuAgeDis_00"
"762","DIRC1","HuAgeDis_00"
"763","SOX9","HuAgeDis_05"
"764","CBX6","HuAgeDis_00"
"765","STOM","HuAgeDis_02"
"766","SPOCD1","HuAgeDis_00"
"767","NOL4","HuAgeDis_01"
"768","VCX2","HuAgeDis_00"
"769","POU5F1","HuAgeDis_00"
"770","PURB","HuAgeDis_00"
"771","METTL7A","HuAgeDis_05"
"772","EYA2","HuAgeDis_05"
"773","HCG18","HuAgeDis_01"
"774","SH3BGRL3","HuAgeDis_04"
"775","AK1","HuAgeDis_00"
"776","LRP10","HuAgeDis_05"
"777","ATF4","HuAgeDis_10"
"778","GDPD1","HuAgeDis_00"
"779","CBX4","HuAgeDis_08"
"780","PVRL1","HuAgeDis_00"
"781","FSTL1","HuAgeDis_11"
"782","SRPX","HuAgeDis_02"
"783","LMOD1","HuAgeDis_02"
"784","LDB3","HuAgeDis_01"
"785","NPL","HuAgeDis_02"
"786","ENTPD4","HuAgeDis_00"
"787","DEDD2","HuAgeDis_10"
"788","SLC13A5","HuAgeDis_00"
"789","AGT","HuAgeDis_00"
"790","SEZ6","HuAgeDis_06"
"791","GABRE","HuAgeDis_02"
"792","HLA-B","HuAgeDis_00"
"793","TNNI3","HuAgeDis_00"
"794","ITIH5","HuAgeDis_00"
"795","BOK","HuAgeDis_03"
"796","PPYR1","HuAgeDis_00"
"797","BCAM","HuAgeDis_00"
"798","SLC25A23","HuAgeDis_01"
"799","FAM3C","HuAgeDis_01"
"800","SCN8A","HuAgeDis_01"
"801","RPL3","HuAgeDis_00"
"802","SH3BGR","HuAgeDis_10"
"803","CABP7","HuAgeDis_00"
"804","VCX3A","HuAgeDis_00"
"805","WWTR1","HuAgeDis_02"
"806","EIF4A2","HuAgeDis_01"
"807","DGCR6","HuAgeDis_02"
"808","ADORA2A","HuAgeDis_05"
"809","SYK","HuAgeDis_07"
"810","PPP2R1B","HuAgeDis_05"
"811","LSR","HuAgeDis_00"
"812","GNA13","HuAgeDis_02"
"813","COL11A1","HuAgeDis_05"
"814","FXC1","HuAgeDis_01"
"815","CASP7","HuAgeDis_10"
"816","EMP2","HuAgeDis_02"
"817","FGFR3","HuAgeDis_00"
"818","GNG11","HuAgeDis_02"
"819","RAN","HuAgeDis_01"
"820","GNB4","HuAgeDis_00"
"821","CDC42","HuAgeDis_01"
"822","HBQ1","HuAgeDis_01"
"823","LSG1","HuAgeDis_00"
"824","ERBB2IP","HuAgeDis_02"
"825","CAMKK2","HuAgeDis_01"
"826","CACNB4","HuAgeDis_01"
"827","KALRN","HuAgeDis_01"
"828","SAMD9L","HuAgeDis_00"
"829","BDH2","HuAgeDis_05"
"830","ARRDC3","HuAgeDis_00"
"831","MARCH3","HuAgeDis_03"
"832","BATF2","HuAgeDis_00"
"833","SIPA1","HuAgeDis_03"
"834","GIMAP8","HuAgeDis_07"
"835","LMO4","HuAgeDis_01"
"836","RAB3C","HuAgeDis_01"
"837","EPAS1","HuAgeDis_00"
"838","RSPO2","HuAgeDis_00"
"839","TMEM39A","HuAgeDis_00"
"840","FTH1","HuAgeDis_00"
"841","PPP1R1C","HuAgeDis_02"
"842","GIMAP4","HuAgeDis_07"
"843","P2RY14","HuAgeDis_00"
"844","UBE2V2","HuAgeDis_01"
"845","INPP5D","HuAgeDis_07"
"846","TNS1","HuAgeDis_03"
"847","ANKRD18A","HuAgeDis_00"
"848","SERBP1","HuAgeDis_00"
"849","ACACB","HuAgeDis_02"
"850","TGFB2","HuAgeDis_02"
"851","SCARA3","HuAgeDis_00"
"852","HLA-DMA","HuAgeDis_07"
"853","C10orf118","HuAgeDis_00"
"854","MAP2","HuAgeDis_01"
"855","SERTAD1","HuAgeDis_03"
"856","C1QTNF4","HuAgeDis_01"
"857","KIAA0101","HuAgeDis_00"
"858","MMD2","HuAgeDis_00"
"859","CSPG4","HuAgeDis_05"
"860","CHRNA7","HuAgeDis_00"
"861","DDIT3","HuAgeDis_10"
"862","TNFRSF10B","HuAgeDis_05"
"863","BACE2","HuAgeDis_05"
"864","SKI","HuAgeDis_00"
"865","FDFT1","HuAgeDis_02"
"866","PPP2R5E","HuAgeDis_00"
"867","C14orf43","HuAgeDis_00"
"868","ANKRD43","HuAgeDis_08"
"869","TNFRSF1A","HuAgeDis_05"
"870","CD209","HuAgeDis_00"
"871","RHOBTB2","HuAgeDis_01"
"872","FBXL17","HuAgeDis_01"
"873","NDUFA5","HuAgeDis_01"
"874","RAP2A","HuAgeDis_01"
"875","SLC2A1","HuAgeDis_02"
"876","ADI1","HuAgeDis_00"
"877","LRIG1","HuAgeDis_02"
"878","FANCC","HuAgeDis_03"
"879","ZNF514","HuAgeDis_00"
"880","DECR2","HuAgeDis_00"
"881","DLG3","HuAgeDis_01"
"882","RPSA","HuAgeDis_00"
"883","TBC1D9","HuAgeDis_01"
"884","KLHL23","HuAgeDis_01"
"885","DNAH9","HuAgeDis_00"
"886","FLI1","HuAgeDis_07"
"887","RAB7B","HuAgeDis_01"
"888","SLC6A3","HuAgeDis_00"
"889","TRIB1","HuAgeDis_01"
"890","KCTD12","HuAgeDis_07"
"891","ABHD12","HuAgeDis_00"
"892","KCNJ10","HuAgeDis_05"
"893","RABEP1","HuAgeDis_01"
"894","FABP1","HuAgeDis_00"
"895","VAMP8","HuAgeDis_07"
"896","AP1S1","HuAgeDis_01"
"897","CHKB","HuAgeDis_03"
"898","SLC16A3","HuAgeDis_03"
"899","BCR","HuAgeDis_01"
"900","IQGAP1","HuAgeDis_02"
"901","TSHZ2","HuAgeDis_00"
"902","FBLN5","HuAgeDis_11"
"903","NAPG","HuAgeDis_01"
"904","RTP4","HuAgeDis_00"
"905","PTTG1IP","HuAgeDis_02"
"906","TNFAIP3","HuAgeDis_00"
"907","ARHGAP29","HuAgeDis_02"
"908","RPUSD4","HuAgeDis_00"
"909","PLOD2","HuAgeDis_02"
"910","GALNT14","HuAgeDis_06"
"911","HRK","HuAgeDis_01"
"912","PER1","HuAgeDis_03"
"913","NTSR2","HuAgeDis_00"
"914","LST1","HuAgeDis_07"
"915","FNDC5","HuAgeDis_01"
"916","LRP8","HuAgeDis_01"
"917","KIF21B","HuAgeDis_06"
"918","ACTR3B","HuAgeDis_01"
"919","TCF15","HuAgeDis_05"
"920","RTDR1","HuAgeDis_00"
"921","ZNF91","HuAgeDis_01"
"922","PCDH10","HuAgeDis_01"
"923","PODXL","HuAgeDis_02"
"924","SH2D2A","HuAgeDis_00"
"925","NIT2","HuAgeDis_01"
"926","HIST1H4L","HuAgeDis_00"
"927","CMTM3","HuAgeDis_02"
"928","MRFAP1","HuAgeDis_00"
"929","MDFI","HuAgeDis_00"
"930","RTN3","HuAgeDis_01"
"931","KCNH6","HuAgeDis_00"
"932","PDGFRB","HuAgeDis_02"
"933","CMTM8","HuAgeDis_00"
"934","C6orf154","HuAgeDis_01"
"935","HNRPLL","HuAgeDis_00"
"936","CHGA","HuAgeDis_00"
"937","CDH13","HuAgeDis_01"
"938","SEPT2","HuAgeDis_00"
"939","CCL4","HuAgeDis_00"
"940","TCEA3","HuAgeDis_00"
"941","NR2E1","HuAgeDis_03"
"942","GPD1","HuAgeDis_01"
"943","GAL","HuAgeDis_00"
"944","COL20A1","HuAgeDis_00"
"945","TAOK3","HuAgeDis_00"
"946","NETO2","HuAgeDis_01"
"947","NET1","HuAgeDis_00"
"948","PNRC1","HuAgeDis_05"
"949","A2ML1","HuAgeDis_02"
"950","PPP2R2C","HuAgeDis_01"
"951","SPSB1","HuAgeDis_03"
"952","CD4","HuAgeDis_07"
"953","BTG3","HuAgeDis_00"
"954","STEAP3","HuAgeDis_02"
"955","CCDC66","HuAgeDis_00"
"956","TSC22D3","HuAgeDis_02"
"957","RGS5","HuAgeDis_00"
"958","RAPGEF4","HuAgeDis_01"
"959","MIA3","HuAgeDis_00"
"960","C1orf86","HuAgeDis_03"
"961","ARHGAP20","HuAgeDis_01"
"962","ZBTB1","HuAgeDis_03"
"963","RPL7A","HuAgeDis_00"
"964","IL13RA1","HuAgeDis_07"
"965","FADS2","HuAgeDis_00"
"966","CPEB1","HuAgeDis_08"
"967","ZNF253","HuAgeDis_01"
"968","SLC26A9","HuAgeDis_00"
"969","ERBB2","HuAgeDis_05"
"970","CAPG","HuAgeDis_07"
"971","KIAA1274","HuAgeDis_07"
"972","C1orf61","HuAgeDis_01"
"973","ACP5","HuAgeDis_00"
"974","GNB5","HuAgeDis_01"
"975","COPZ2","HuAgeDis_11"
"976","C1orf133","HuAgeDis_00"
"977","KCNIP2","HuAgeDis_03"
"978","ANGPTL2","HuAgeDis_01"
"979","ST8SIA5","HuAgeDis_01"
"980","GPT2","HuAgeDis_05"
"981","FHL2","HuAgeDis_01"
"982","SESN3","HuAgeDis_00"
"983","HPSE2","HuAgeDis_00"
"984","MAOB","HuAgeDis_02"
"985","C6orf57","HuAgeDis_01"
"986","FAHD1","HuAgeDis_01"
"987","SOCS3","HuAgeDis_00"
"988","WSB2","HuAgeDis_01"
"989","ALB","HuAgeDis_00"
"990","HEBP2","HuAgeDis_03"
"991","HARS2","HuAgeDis_00"
"992","CARHSP1","HuAgeDis_05"
"993","ITPR3","HuAgeDis_02"
"994","ACTR2","HuAgeDis_01"
"995","GIPR","HuAgeDis_00"
"996","FBXW7","HuAgeDis_01"
"997","MAPK4","HuAgeDis_03"
"998","REEP6","HuAgeDis_00"
"999","GPR124","HuAgeDis_00"
"1000","BBC3","HuAgeDis_04"
"1001","CLEC4G","HuAgeDis_06"
"1002","PLXDC1","HuAgeDis_00"
"1003","TFRC","HuAgeDis_00"
"1004","FZD10","HuAgeDis_00"
"1005","PRKCD","HuAgeDis_01"
"1006","COL9A1","HuAgeDis_00"
"1007","MTCH1","HuAgeDis_06"
"1008","IGFBP3","HuAgeDis_00"
"1009","BCAR3","HuAgeDis_03"
"1010","ASCL1","HuAgeDis_00"
"1011","CA5B","HuAgeDis_00"
"1012","PCBP2","HuAgeDis_00"
"1013","ABTB2","HuAgeDis_00"
"1014","RAP1GAP","HuAgeDis_00"
"1015","VPS4B","HuAgeDis_01"
"1016","PABPC3","HuAgeDis_00"
"1017","BCAP31","HuAgeDis_00"
"1018","SSPN","HuAgeDis_02"
"1019","EEF2K","HuAgeDis_02"
"1020","RASSF4","HuAgeDis_05"
"1021","NR2F2","HuAgeDis_05"
"1022","STMN3","HuAgeDis_01"
"1023","C14orf126","HuAgeDis_01"
"1024","KCNJ2","HuAgeDis_03"
"1025","TMEM133","HuAgeDis_02"
"1026","GIMAP6","HuAgeDis_07"
"1027","CLEC14A","HuAgeDis_02"
"1028","THAP6","HuAgeDis_00"
"1029","PPIC","HuAgeDis_02"
"1030","TMEM140","HuAgeDis_00"
"1031","SLC39A10","HuAgeDis_01"
"1032","PCDH17","HuAgeDis_00"
"1033","PPAP2C","HuAgeDis_03"
"1034","SFRP1","HuAgeDis_00"
"1035","ACSBG1","HuAgeDis_02"
"1036","TBRG1","HuAgeDis_01"
"1037","PFKFB3","HuAgeDis_05"
"1038","ATP8A2","HuAgeDis_01"
"1039","MCC","HuAgeDis_02"
"1040","CYB561","HuAgeDis_00"
"1041","TNIP2","HuAgeDis_05"
"1042","ACTR1B","HuAgeDis_03"
"1043","MYO1F","HuAgeDis_07"
"1044","HTR2A","HuAgeDis_01"
"1045","ACOT2","HuAgeDis_00"
"1046","PLCE1","HuAgeDis_02"
"1047","QPCT","HuAgeDis_01"
"1048","SMAD7","HuAgeDis_00"
"1049","BCL2A1","HuAgeDis_00"
"1050","MLLT11","HuAgeDis_01"
"1051","BSG","HuAgeDis_00"
"1052","FAM18B2","HuAgeDis_00"
"1053","MTPN","HuAgeDis_00"
"1054","TMEM63A","HuAgeDis_00"
"1055","FAM100A","HuAgeDis_04"
"1056","TRIM9","HuAgeDis_01"
"1057","TBC1D7","HuAgeDis_01"
"1058","GNG13","HuAgeDis_08"
"1059","PDIA4","HuAgeDis_03"
"1060","ATP6V0C","HuAgeDis_08"
"1061","SLC6A1","HuAgeDis_01"
"1062","RMND5A","HuAgeDis_00"
"1063","VPS13C","HuAgeDis_00"
"1064","CREB3L1","HuAgeDis_06"
"1065","RGS20","HuAgeDis_00"
"1066","NDFIP1","HuAgeDis_08"
"1067","SDC2","HuAgeDis_02"
"1068","GDF10","HuAgeDis_00"
"1069","SNCAIP","HuAgeDis_11"
"1070","UAP1L1","HuAgeDis_00"
"1071","STMN2","HuAgeDis_01"
"1072","SNCA","HuAgeDis_01"
"1073","HOMER1","HuAgeDis_01"
"1074","ISOC2","HuAgeDis_00"
"1075","DPT","HuAgeDis_00"
"1076","CLMN","HuAgeDis_03"
"1077","INSIG1","HuAgeDis_00"
"1078","SIPA1L3","HuAgeDis_03"
"1079","PSD2","HuAgeDis_00"
"1080","SORBS1","HuAgeDis_00"
"1081","ATP2B4","HuAgeDis_00"
"1082","HPCAL1","HuAgeDis_00"
"1083","PROS1","HuAgeDis_11"
"1084","LOXL2","HuAgeDis_00"
"1085","DHCR7","HuAgeDis_00"
"1086","RDH12","HuAgeDis_01"
"1087","TAP1","HuAgeDis_05"
"1088","RNASET2","HuAgeDis_07"
"1089","PRKX","HuAgeDis_05"
"1090","KCNA4","HuAgeDis_01"
"1091","BCKDHB","HuAgeDis_00"
"1092","SMN1","HuAgeDis_00"
"1093","LAMA4","HuAgeDis_00"
"1094","LFNG","HuAgeDis_00"
"1095","PPM1B","HuAgeDis_03"
"1096","SRGAP1","HuAgeDis_03"
"1097","COL18A1","HuAgeDis_02"
"1098","GRIN3A","HuAgeDis_06"
"1099","ANTXR1","HuAgeDis_02"
"1100","KIF5A","HuAgeDis_00"
"1101","PRR7","HuAgeDis_06"
"1102","CALD1","HuAgeDis_02"
"1103","MAF","HuAgeDis_07"
"1104","LONRF2","HuAgeDis_01"
"1105","LRRC14","HuAgeDis_00"
"1106","INHBB","HuAgeDis_02"
"1107","HSP90AB1","HuAgeDis_00"
"1108","PLA2G4A","HuAgeDis_00"
"1109","HIST1H2BM","HuAgeDis_03"
"1110","WWOX","HuAgeDis_00"
"1111","ZNF558","HuAgeDis_05"
"1112","ZFHX2","HuAgeDis_04"
"1113","C2","HuAgeDis_00"
"1114","KCNK4","HuAgeDis_01"
"1115","ALDH4A1","HuAgeDis_00"
"1116","HIST1H2BO","HuAgeDis_03"
"1117","HSD17B7","HuAgeDis_03"
"1118","LEPROT","HuAgeDis_02"
"1119","SCD5","HuAgeDis_00"
"1120","GTF3C4","HuAgeDis_01"
"1121","ADD2","HuAgeDis_00"
"1122","C22orf13","HuAgeDis_00"
"1123","HSD17B1","HuAgeDis_03"
"1124","TOB2","HuAgeDis_05"
"1125","PRKCH","HuAgeDis_02"
"1126","RYBP","HuAgeDis_00"
"1127","NMNAT2","HuAgeDis_06"
"1128","ACAA2","HuAgeDis_00"
"1129","FBXO9","HuAgeDis_01"
"1130","MLF2","HuAgeDis_04"
"1131","LRRK2","HuAgeDis_00"
"1132","PLA2G7","HuAgeDis_00"
"1133","TMSB4X","HuAgeDis_00"
"1134","KCNN3","HuAgeDis_05"
"1135","CSRP2","HuAgeDis_00"
"1136","RHOB","HuAgeDis_00"
"1137","SEPT4","HuAgeDis_00"
"1138","ZDHHC23","HuAgeDis_06"
"1139","MAP1LC3A","HuAgeDis_08"
"1140","SEC23A","HuAgeDis_01"
"1141","RNASE1","HuAgeDis_00"
"1142","RELA","HuAgeDis_03"
"1143","AATK","HuAgeDis_00"
"1144","BLVRA","HuAgeDis_01"
"1145","SEC14L2","HuAgeDis_00"
"1146","SLC12A5","HuAgeDis_01"
"1147","SOX13","HuAgeDis_05"
"1148","CYBA","HuAgeDis_07"
"1149","MAP2K6","HuAgeDis_00"
"1150","DLGAP4","HuAgeDis_08"
"1151","LARS","HuAgeDis_00"
"1152","ACTA2","HuAgeDis_00"
"1153","RASA2","HuAgeDis_00"
"1154","NOVA2","HuAgeDis_04"
"1155","SRD5A1","HuAgeDis_01"
"1156","DNAJC7","HuAgeDis_00"
"1157","STIP1","HuAgeDis_10"
"1158","NRIP3","HuAgeDis_01"
"1159","ZBTB7B","HuAgeDis_03"
"1160","SOX2","HuAgeDis_05"
"1161","TDRD10","HuAgeDis_02"
"1162","TMC8","HuAgeDis_03"
"1163","PLOD1","HuAgeDis_10"
"1164","MTUS1","HuAgeDis_02"
"1165","MARCH6","HuAgeDis_00"
"1166","ATP2B1","HuAgeDis_01"
"1167","C15orf23","HuAgeDis_01"
"1168","TCERG1L","HuAgeDis_06"
"1169","RAPGEF3","HuAgeDis_05"
"1170","EFNA5","HuAgeDis_00"
"1171","PHF19","HuAgeDis_03"
"1172","WDR41","HuAgeDis_00"
"1173","SDSL","HuAgeDis_01"
"1174","PAQR8","HuAgeDis_02"
"1175","OSBPL3","HuAgeDis_08"
"1176","ZNF217","HuAgeDis_02"
"1177","ELAVL1","HuAgeDis_00"
"1178","DUSP8","HuAgeDis_00"
"1179","CCDC50","HuAgeDis_03"
"1180","TM6SF1","HuAgeDis_01"
"1181","PIPOX","HuAgeDis_00"
"1182","LAMA1","HuAgeDis_00"
"1183","DLEU7","HuAgeDis_06"
"1184","IGSF8","HuAgeDis_04"
"1185","LZTS1","HuAgeDis_01"
"1186","MAFB","HuAgeDis_00"
"1187","C1orf88","HuAgeDis_00"
"1188","ANXA5","HuAgeDis_02"
"1189","SAMD4A","HuAgeDis_00"
"1190","SERPINI1","HuAgeDis_01"
"1191","PHF21B","HuAgeDis_03"
"1192","SLC16A8","HuAgeDis_00"
"1193","LAMA2","HuAgeDis_11"
"1194","ZNF429","HuAgeDis_00"
"1195","MMP9","HuAgeDis_00"
"1196","ABHD8","HuAgeDis_04"
"1197","COL23A1","HuAgeDis_01"
"1198","CHDH","HuAgeDis_05"
"1199","MAPT","HuAgeDis_08"
"1200","RYR1","HuAgeDis_00"
"1201","BAMBI","HuAgeDis_02"
"1202","ARHGEF10","HuAgeDis_00"
"1203","DYNC1I1","HuAgeDis_01"
"1204","SLC2A8","HuAgeDis_00"
"1205","PON3","HuAgeDis_00"
"1206","FZD1","HuAgeDis_05"
"1207","RALB","HuAgeDis_01"
"1208","SLC7A10","HuAgeDis_00"
"1209","GNL3L","HuAgeDis_00"
"1210","FAM49A","HuAgeDis_01"
"1211","NFE2L2","HuAgeDis_02"
"1212","EEF1A1","HuAgeDis_00"
"1213","CDC42SE2","HuAgeDis_01"
"1214","TTC9B","HuAgeDis_06"
"1215","SCN9A","HuAgeDis_00"
"1216","TM7SF2","HuAgeDis_01"
"1217","CD47","HuAgeDis_09"
"1218","EEF2","HuAgeDis_00"
"1219","CD55","HuAgeDis_02"
"1220","HPRT1","HuAgeDis_01"
"1221","OPRL1","HuAgeDis_06"
"1222","CGNL1","HuAgeDis_02"
"1223","PTDSS2","HuAgeDis_03"
"1224","PHACTR2","HuAgeDis_11"
"1225","CPNE6","HuAgeDis_01"
"1226","SLC2A9","HuAgeDis_07"
"1227","FSCN1","HuAgeDis_08"
"1228","RASAL1","HuAgeDis_06"
"1229","KCTD1","HuAgeDis_01"
"1230","RAMP3","HuAgeDis_02"
"1231","CYP3A5","HuAgeDis_00"
"1232","ZMAT4","HuAgeDis_01"
"1233","NFIX","HuAgeDis_00"
"1234","ARL5B","HuAgeDis_00"
"1235","SHC3","HuAgeDis_00"
"1236","NPC2","HuAgeDis_02"
"1237","C16orf7","HuAgeDis_00"
"1238","TCL6","HuAgeDis_00"
"1239","SYT6","HuAgeDis_00"
"1240","SERTAD4","HuAgeDis_01"
"1241","GOT1","HuAgeDis_01"
"1242","PPP1R9B","HuAgeDis_04"
"1243","ITPR1","HuAgeDis_00"
"1244","AKT3","HuAgeDis_01"
"1245","FBXO34","HuAgeDis_00"
"1246","HRASLS5","HuAgeDis_00"
"1247","EIF4G1","HuAgeDis_00"
"1248","C14orf162","HuAgeDis_01"
"1249","DNAJB14","HuAgeDis_00"
"1250","OLFM2","HuAgeDis_00"
"1251","SLC25A27","HuAgeDis_01"
"1252","LOR","HuAgeDis_01"
"1253","SORCS3","HuAgeDis_01"
"1254","ZDHHC2","HuAgeDis_02"
"1255","HIVEP2","HuAgeDis_01"
"1256","ATHL1","HuAgeDis_00"
"1257","ZC3H12A","HuAgeDis_00"
"1258","FABP6","HuAgeDis_01"
"1259","ANG","HuAgeDis_02"
"1260","PPP2CB","HuAgeDis_01"
"1261","NDUFC2","HuAgeDis_01"
"1262","PARP14","HuAgeDis_00"
"1263","OFD1","HuAgeDis_00"
"1264","YWHAH","HuAgeDis_01"
"1265","SACS","HuAgeDis_00"
"1266","AR","HuAgeDis_00"
"1267","NKX2-5","HuAgeDis_00"
"1268","CARD9","HuAgeDis_00"
"1269","SQRDL","HuAgeDis_02"
"1270","TAAR2","HuAgeDis_00"
"1271","ZNF469","HuAgeDis_00"
"1272","SLC8A2","HuAgeDis_01"
"1273","MEG3","HuAgeDis_01"
"1274","SLC29A1","HuAgeDis_08"
"1275","CCR10","HuAgeDis_00"
"1276","HCRT","HuAgeDis_00"
"1277","ACVRL1","HuAgeDis_00"
"1278","DLG2","HuAgeDis_01"
"1279","CLSTN1","HuAgeDis_01"
"1280","STXBP1","HuAgeDis_01"
"1281","FSTL4","HuAgeDis_01"
"1282","CPLX2","HuAgeDis_00"
"1283","CASP4","HuAgeDis_02"
"1284","IFI44","HuAgeDis_00"
"1285","FGF9","HuAgeDis_01"
"1286","MYO5A","HuAgeDis_06"
"1287","TRPM3","HuAgeDis_00"
"1288","HIGD1A","HuAgeDis_00"
"1289","GRID1","HuAgeDis_00"
"1290","GALM","HuAgeDis_05"
"1291","CCNB1","HuAgeDis_01"
"1292","HABP4","HuAgeDis_01"
"1293","WDR78","HuAgeDis_00"
"1294","EFHA1","HuAgeDis_01"
"1295","ITPR2","HuAgeDis_02"
"1296","C11orf41","HuAgeDis_06"
"1297","CD151","HuAgeDis_03"
"1298","GLRX","HuAgeDis_00"
"1299","PCNXL2","HuAgeDis_00"
"1300","PSPN","HuAgeDis_00"
"1301","KLF4","HuAgeDis_00"
"1302","SPOCK3","HuAgeDis_00"
"1303","RPH3AL","HuAgeDis_00"
"1304","PFN1","HuAgeDis_04"
"1305","STAT3","HuAgeDis_05"
"1306","SMCHD1","HuAgeDis_00"
"1307","PDZD8","HuAgeDis_00"
"1308","PDE1A","HuAgeDis_01"
"1309","TRIP6","HuAgeDis_02"
"1310","MMP25","HuAgeDis_00"
"1311","MTMR4","HuAgeDis_01"
"1312","TTYH1","HuAgeDis_01"
"1313","GLIS3","HuAgeDis_05"
"1314","IFIH1","HuAgeDis_00"
"1315","SPAG5","HuAgeDis_03"
"1316","EFCAB2","HuAgeDis_00"
"1317","NME5","HuAgeDis_01"
"1318","PLCD4","HuAgeDis_03"
"1319","TENC1","HuAgeDis_00"
"1320","KCNS3","HuAgeDis_06"
"1321","SYP","HuAgeDis_08"
"1322","PLEKHA7","HuAgeDis_05"
"1323","ATP1B3","HuAgeDis_05"
"1324","PLCH1","HuAgeDis_00"
"1325","COX7A2L","HuAgeDis_01"
"1326","PHYHIPL","HuAgeDis_00"
"1327","DOK6","HuAgeDis_01"
"1328","ANP32B","HuAgeDis_00"
"1329","GRIN2C","HuAgeDis_00"
"1330","HRASLS","HuAgeDis_01"
"1331","SPTLC1","HuAgeDis_01"
"1332","GJB1","HuAgeDis_00"
"1333","LAMP2","HuAgeDis_02"
"1334","CNTNAP2","HuAgeDis_01"
"1335","MYOD1","HuAgeDis_00"
"1336","CHCHD6","HuAgeDis_01"
"1337","ITGAV","HuAgeDis_02"
"1338","LECT1","HuAgeDis_00"
"1339","KCNMB1","HuAgeDis_00"
"1340","SH3TC2","HuAgeDis_01"
"1341","GHITM","HuAgeDis_01"
"1342","GOLGA3","HuAgeDis_00"
"1343","C9orf150","HuAgeDis_00"
"1344","TMEM86B","HuAgeDis_00"
"1345","HN1","HuAgeDis_01"
"1346","NKD2","HuAgeDis_01"
"1347","GPC5","HuAgeDis_00"
"1348","C2orf18","HuAgeDis_00"
"1349","CTAGE5","HuAgeDis_00"
"1350","GORASP2","HuAgeDis_00"
"1351","RCN1","HuAgeDis_04"
"1352","MYEOV","HuAgeDis_00"
"1353","ADD3","HuAgeDis_00"
"1354","UBA52","HuAgeDis_00"
"1355","BMPR1B","HuAgeDis_02"
"1356","PTPN5","HuAgeDis_01"
"1357","HBS1L","HuAgeDis_01"
"1358","NELL2","HuAgeDis_01"
"1359","TMEM38A","HuAgeDis_01"
"1360","ELF1","HuAgeDis_02"
"1361","MARK1","HuAgeDis_01"
"1362","PRKD3","HuAgeDis_02"
"1363","GPC6","HuAgeDis_00"
"1364","TMEM123","HuAgeDis_02"
"1365","HS3ST4","HuAgeDis_01"
"1366","BAZ1A","HuAgeDis_02"
"1367","ARNT","HuAgeDis_00"
"1368","SH3GL2","HuAgeDis_01"
"1369","MAPKAPK2","HuAgeDis_05"
"1370","INSM1","HuAgeDis_01"
"1371","LMOD3","HuAgeDis_01"
"1372","RBP1","HuAgeDis_01"
"1373","DST","HuAgeDis_00"
"1374","LOH12CR1","HuAgeDis_00"
"1375","PTPRN2","HuAgeDis_01"
"1376","CCT6B","HuAgeDis_00"
"1377","TP53BP2","HuAgeDis_02"
"1378","RAC2","HuAgeDis_07"
"1379","GPR56","HuAgeDis_05"
"1380","RHBG","HuAgeDis_00"
"1381","ARHGEF16","HuAgeDis_00"
"1382","C1RL","HuAgeDis_02"
"1383","PRKD2","HuAgeDis_03"
"1384","ATP6V1G2","HuAgeDis_01"
"1385","SUSD1","HuAgeDis_01"
"1386","BLOC1S2","HuAgeDis_00"
