fromNode	toNode	weight	direction	fromAltName	toAltName
GPR88	SGSM1	0.0204569708703653	undirected	GPR88	SGSM1
GPR88	ARHGAP32	0.0264256226661128	undirected	GPR88	ARHGAP32
GPR88	TMEM130	0.0233719416303609	undirected	GPR88	TMEM130
GPR88	CLDN12	0.0202905195058572	undirected	GPR88	CLDN12
GPR88	PRKAR2B	0.0377858163438874	undirected	GPR88	PRKAR2B
VGLL3	DIO3	0.0778630350542287	undirected	VGLL3	DIO3
VGLL3	TRHR	0.0887355711639557	undirected	VGLL3	TRHR
VGLL3	DCN	0.0897944816523305	undirected	VGLL3	DCN
VGLL3	DLK1	0.0359379109941912	undirected	VGLL3	DLK1
VGLL3	GPR101	0.0606068562618916	undirected	VGLL3	GPR101
VGLL3	BACE2	0.048844031337942	undirected	VGLL3	BACE2
VGLL3	COL6A1	0.0564785170124718	undirected	VGLL3	COL6A1
VGLL3	C1QTNF7	0.0231901921970848	undirected	VGLL3	C1QTNF7
VGLL3	COL23A1	0.037934275058968	undirected	VGLL3	COL23A1
VGLL3	ADCYAP1	0.0211784732629502	undirected	VGLL3	ADCYAP1
VGLL3	COL6A2	0.0629269595837856	undirected	VGLL3	COL6A2
VGLL3	ESR1	0.0285770598921058	undirected	VGLL3	ESR1
VGLL3	KRT2	0.0217470945465105	undirected	VGLL3	KRT2
VGLL3	TPBG	0.0244838775469158	undirected	VGLL3	TPBG
VGLL3	RXRG	0.0374894665286219	undirected	VGLL3	RXRG
VGLL3	VEGFD	0.0279603295150254	undirected	VGLL3	VEGFD
VGLL3	SLC7A3	0.022524427504555	undirected	VGLL3	SLC7A3
VGLL3	NR2F2	0.0950740732151449	undirected	VGLL3	NR2F2
VGLL3	TMEM255A	0.0552234196035171	undirected	VGLL3	TMEM255A
VGLL3	ALOXE3	0.0502174641550891	undirected	VGLL3	ALOXE3
VGLL3	PDE11A	0.0414682323958678	undirected	VGLL3	PDE11A
VGLL3	POPDC3	0.0221698002493009	undirected	VGLL3	POPDC3
VGLL3	CYP26A1	0.0281433264057606	undirected	VGLL3	CYP26A1
VGLL3	SSTR1	0.0449079950228533	undirected	VGLL3	SSTR1
VGLL3	GRP	0.0645530912846716	undirected	VGLL3	GRP
VGLL3	KRT77	0.0219206354795225	undirected	VGLL3	KRT77
VGLL3	CPNE2	0.0779150919932053	undirected	VGLL3	CPNE2
VGLL3	SLC5A5	0.0273400442404182	undirected	VGLL3	SLC5A5
VGLL3	PLAGL1	0.0755777803485774	undirected	VGLL3	PLAGL1
VGLL3	CLEC18C	0.0236479522025131	undirected	VGLL3	CLEC18C
VGLL3	CLEC18B	0.0236479522025131	undirected	VGLL3	CLEC18B
VGLL3	CLEC18A	0.0236479522025131	undirected	VGLL3	CLEC18A
VGLL3	PLCXD3	0.0297813383372456	undirected	VGLL3	PLCXD3
VGLL3	NKD2	0.0240838043650462	undirected	VGLL3	NKD2
VGLL3	IGFBP3	0.0416639417540559	undirected	VGLL3	IGFBP3
VGLL3	TMEM132E	0.022845922315814	undirected	VGLL3	TMEM132E
VGLL3	WNT4	0.0331767234091686	undirected	VGLL3	WNT4
VGLL3	HRH3	0.0206030727894002	undirected	VGLL3	HRH3
VGLL3	RSPO3	0.0423114492842722	undirected	VGLL3	RSPO3
VGLL3	ESYT3	0.0262900446405714	undirected	VGLL3	ESYT3
VGLL3	SCML4	0.0200996917410409	undirected	VGLL3	SCML4
VGLL3	SYT9	0.0358507608535036	undirected	VGLL3	SYT9
VGLL3	KCTD8	0.0205208379328715	undirected	VGLL3	KCTD8
VGLL3	OPRM1	0.0237264184369983	undirected	VGLL3	OPRM1
VGLL3	KCNG1	0.0703399146635571	undirected	VGLL3	KCNG1
VGLL3	LHX9	0.0200016081823397	undirected	VGLL3	LHX9
VGLL3	CNTNAP4	0.0291909470712538	undirected	VGLL3	CNTNAP4
VGLL3	UNC5D	0.0317096766388868	undirected	VGLL3	UNC5D
VGLL3	SLC9A4	0.0265838890353157	undirected	VGLL3	SLC9A4
VGLL3	FOSL2	0.0391264680189449	undirected	VGLL3	FOSL2
VGLL3	FXYD6	0.036467620827333	undirected	VGLL3	FXYD6
VGLL3	EFNB2	0.0593116407703545	undirected	VGLL3	EFNB2
VGLL3	HAP1	0.0466370872652112	undirected	VGLL3	HAP1
VGLL3	KCNJ16	0.0219464814531958	undirected	VGLL3	KCNJ16
VGLL3	NPR3	0.037571940024312	undirected	VGLL3	NPR3
VGLL3	TENM2	0.0220982778144051	undirected	VGLL3	TENM2
VGLL3	AKAIN1	0.0247476573143481	undirected	VGLL3	AKAIN1
VGLL3	NOV	0.0407863887540052	undirected	VGLL3	NOV
VGLL3	TOX2	0.0266576016116335	undirected	VGLL3	TOX2
VGLL3	ADGRA1	0.0414176855151481	undirected	VGLL3	ADGRA1
VGLL3	GMIP	0.0255502342049242	undirected	VGLL3	GMIP
VGLL3	CRYM	0.0421476920350889	undirected	VGLL3	CRYM
VGLL3	APAF1	0.0339935620386267	undirected	VGLL3	APAF1
VGLL3	SOCS2	0.0355408028091376	undirected	VGLL3	SOCS2
VGLL3	TIMP2	0.084935716591905	undirected	VGLL3	TIMP2
VGLL3	SIAH3	0.0229926403156659	undirected	VGLL3	SIAH3
VGLL3	PLXNC1	0.0422325148957484	undirected	VGLL3	PLXNC1
VGLL3	TRIM62	0.0338591863829735	undirected	VGLL3	TRIM62
VGLL3	TENM4	0.022457215368426	undirected	VGLL3	TENM4
VGLL3	PARM1	0.0352263539122041	undirected	VGLL3	PARM1
VGLL3	NOS1	0.0210536606394627	undirected	VGLL3	NOS1
VGLL3	AK4	0.0458218334567417	undirected	VGLL3	AK4
VGLL3	LHX6	0.0217081075430677	undirected	VGLL3	LHX6
VGLL3	SLC26A4	0.0210346768827594	undirected	VGLL3	SLC26A4
VGLL3	FEZF2	0.0284785577514678	undirected	VGLL3	FEZF2
VGLL3	ETV1	0.033708259639386	undirected	VGLL3	ETV1
VGLL3	NSDHL	0.020659799738342	undirected	VGLL3	NSDHL
VGLL3	FGF11	0.0393869240633553	undirected	VGLL3	FGF11
VGLL3	WNT7B	0.0250174753707144	undirected	VGLL3	WNT7B
VGLL3	SLIT2	0.0347628100263654	undirected	VGLL3	SLIT2
VGLL3	RXRA	0.0407381051215232	undirected	VGLL3	RXRA
VGLL3	KIT	0.0363396810457524	undirected	VGLL3	KIT
VGLL3	RAB26	0.0288785255350469	undirected	VGLL3	RAB26
VGLL3	CRTAC1	0.0339292648022915	undirected	VGLL3	CRTAC1
VGLL3	CELF6	0.045880667431243	undirected	VGLL3	CELF6
VGLL3	ITGBL1	0.0251720773327325	undirected	VGLL3	ITGBL1
VGLL3	TESC	0.027007408789731	undirected	VGLL3	TESC
VGLL3	SEMA4G	0.0204341344006013	undirected	VGLL3	SEMA4G
VGLL3	TSPAN9	0.03857064033044	undirected	VGLL3	TSPAN9
VGLL3	PNCK	0.0416518098147136	undirected	VGLL3	PNCK
VGLL3	UNC5A	0.0215325476147976	undirected	VGLL3	UNC5A
VGLL3	PCDH19	0.0294304631527126	undirected	VGLL3	PCDH19
VGLL3	WDR6	0.0270878474521126	undirected	VGLL3	WDR6
VGLL3	TNFAIP8L3	0.0432166418839646	undirected	VGLL3	TNFAIP8L3
VGLL3	CADM1	0.0676008163794791	undirected	VGLL3	CADM1
VGLL3	SAMD14	0.0324749427067008	undirected	VGLL3	SAMD14
VGLL3	PDE1A	0.0580024804929659	undirected	VGLL3	PDE1A
VGLL3	SLC6A7	0.0339573180136122	undirected	VGLL3	SLC6A7
VGLL3	SYT17	0.0409647486962921	undirected	VGLL3	SYT17
C4B	C4A	0.121233883451724	undirected	C4B	C4A
C4B	KLK6	0.0868014461777791	undirected	C4B	KLK6
C4B	C3	0.087019904015372	undirected	C4B	C3
C4B	HBA1	0.0245449595022379	undirected	C4B	HBA1
C4B	HBA2	0.0245449595022379	undirected	C4B	HBA2
C4B	IFIT1B	0.0693079372763611	undirected	C4B	IFIT1B
C4B	FMO2	0.0567799776464807	undirected	C4B	FMO2
C4B	CD74	0.0375089266371841	undirected	C4B	CD74
C4B	IFIT3	0.0768803331378356	undirected	C4B	IFIT3
C4B	SPP1	0.0209586534095404	undirected	C4B	SPP1
C4B	PLIN4	0.0273587005626669	undirected	C4B	PLIN4
C4B	IFI27L2	0.0552397308015964	undirected	C4B	IFI27L2
C4B	XDH	0.0323281244760197	undirected	C4B	XDH
C4B	CLEC7A	0.0878567593666619	undirected	C4B	CLEC7A
C4B	SULT1C3	0.0920986826521604	undirected	C4B	SULT1C3
C4B	CDH1	0.0277833253867886	undirected	C4B	CDH1
C4B	IL33	0.0235532646102111	undirected	C4B	IL33
C4B	IRF7	0.0509060466396275	undirected	C4B	IRF7
C4B	HLA-DQB1	0.0246320413807481	undirected	C4B	HLA-DQB1
C4B	CYBB	0.0774459158038501	undirected	C4B	CYBB
C4B	BST2	0.0691417526866693	undirected	C4B	BST2
C4B	ITGAX	0.0776521618208674	undirected	C4B	ITGAX
C4B	LGALS3BP	0.0932894391056029	undirected	C4B	LGALS3BP
C4B	UPK1B	0.0719589185136222	undirected	C4B	UPK1B
C4B	RSAD2	0.0399322336909242	undirected	C4B	RSAD2
C4B	SULT1C2	0.0702159947101946	undirected	C4B	SULT1C2
C4B	CYP2E1	0.095929478941057	undirected	C4B	CYP2E1
C4B	CD44	0.0231655311011327	undirected	C4B	CD44
C4B	CD52	0.0465150532164731	undirected	C4B	CD52
C4B	ASPG	0.0538462682655709	undirected	C4B	ASPG
C4B	IGHM	0.0578361149920507	undirected	C4B	IGHM
C4B	COL6A1	0.026779487061227	undirected	C4B	COL6A1
C4B	COX8C	0.0370511886887509	undirected	C4B	COX8C
C4B	GBP2	0.0359560648102407	undirected	C4B	GBP2
C4B	FLNC	0.0820073068859448	undirected	C4B	FLNC
C4B	MX1	0.044491267666254	undirected	C4B	MX1
C4B	ACER2	0.0378353673940642	undirected	C4B	ACER2
C4B	COL2A1	0.0259614368044861	undirected	C4B	COL2A1
C4B	ISG15	0.0223572388044537	undirected	C4B	ISG15
C4B	RTP4	0.0434637081307972	undirected	C4B	RTP4
C4B	LRMDA	0.0271072853272145	undirected	C4B	LRMDA
C4B	APOD	0.0941837131250833	undirected	C4B	APOD
C4B	CA13	0.0378927719969985	undirected	C4B	CA13
C4B	ADAMTSL3	0.0283501360338291	undirected	C4B	ADAMTSL3
C4B	DDX60	0.0670346383167189	undirected	C4B	DDX60
C4B	ICAM1	0.0239573368603557	undirected	C4B	ICAM1
C4B	ENDOU	0.0245684404443979	undirected	C4B	ENDOU
C4B	LGALS3	0.0213718406283086	undirected	C4B	LGALS3
C4B	C3AR1	0.039061684879673	undirected	C4B	C3AR1
C4B	VWF	0.0252957734985605	undirected	C4B	VWF
C4B	AEBP1	0.0411359179284655	undirected	C4B	AEBP1
C4B	MEOX1	0.0229562789936618	undirected	C4B	MEOX1
C4B	BDKRB2	0.0578143334660274	undirected	C4B	BDKRB2
C4B	RNF207	0.0372648304285145	undirected	C4B	RNF207
C4B	LAG3	0.0693908845749862	undirected	C4B	LAG3
C4B	IFITM2	0.0361746918155132	undirected	C4B	IFITM2
C4B	IFITM3	0.0361746918155132	undirected	C4B	IFITM3
C4B	IFITM1	0.0361746918155132	undirected	C4B	IFITM1
C4B	SIGLEC1	0.0222018101487031	undirected	C4B	SIGLEC1
C4B	SLC11A1	0.0330461966052157	undirected	C4B	SLC11A1
C4B	CST7	0.0924628384958481	undirected	C4B	CST7
C4B	RNF213	0.0222412444755205	undirected	C4B	RNF213
C4B	PTPRC	0.0542484114621924	undirected	C4B	PTPRC
C4B	TRIM14	0.0316933755237102	undirected	C4B	TRIM14
C4B	ZC3HAV1	0.110425069519327	undirected	C4B	ZC3HAV1
C4B	PROM2	0.057507723065069	undirected	C4B	PROM2
C4B	HAPLN2	0.0396718245746533	undirected	C4B	HAPLN2
C4B	PPL	0.0409210910608324	undirected	C4B	PPL
C4B	SAMD9L	0.0533157754651794	undirected	C4B	SAMD9L
C4B	TNFSF13B	0.0246469213940381	undirected	C4B	TNFSF13B
C4B	TRDN	0.030013863568533	undirected	C4B	TRDN
C4B	CD48	0.0480707758524775	undirected	C4B	CD48
C4B	EFEMP1	0.0444335603723825	undirected	C4B	EFEMP1
C4B	NCF1	0.0203445769568734	undirected	C4B	NCF1
C4B	XAF1	0.0505275750076902	undirected	C4B	XAF1
C4B	CMKLR1	0.0346109732728312	undirected	C4B	CMKLR1
C4B	MUC3A	0.0222133647640755	undirected	C4B	MUC3A
C4B	PIK3AP1	0.023150127671678	undirected	C4B	PIK3AP1
C4B	CD274	0.0261001715778001	undirected	C4B	CD274
C4B	FYB1	0.0229845168583043	undirected	C4B	FYB1
C4B	TAP1	0.0523121118225983	undirected	C4B	TAP1
C4B	NLRC5	0.0236165965201052	undirected	C4B	NLRC5
C4B	OAS2	0.0388263734939118	undirected	C4B	OAS2
C4B	KRT2	0.0227928391282722	undirected	C4B	KRT2
C4B	LSP1	0.0457429694098262	undirected	C4B	LSP1
C4B	SERPING1	0.0309021113611717	undirected	C4B	SERPING1
C4B	SLCO4A1	0.0266348206424386	undirected	C4B	SLCO4A1
C4B	PARP14	0.0405715389845739	undirected	C4B	PARP14
C4B	EXOC3L4	0.0332831679898447	undirected	C4B	EXOC3L4
C4B	USP18	0.0235827170718782	undirected	C4B	USP18
C4B	USP41	0.0235827170718782	undirected	C4B	USP41
C4B	ERICH5	0.0469216293288465	undirected	C4B	ERICH5
C4B	SLC22A18	0.0288423947959276	undirected	C4B	SLC22A18
C4B	CXCL16	0.0455003541965596	undirected	C4B	CXCL16
C4B	TEX11	0.0244756304048148	undirected	C4B	TEX11
C4B	HLA-DOB	0.0351308252600064	undirected	C4B	HLA-DOB
C4B	VEGFD	0.0223154594979487	undirected	C4B	VEGFD
C4B	ADAMTSL4	0.038366774661291	undirected	C4B	ADAMTSL4
C4B	SLC15A3	0.0392786717576807	undirected	C4B	SLC15A3
C4B	PSMB9	0.0217353904710641	undirected	C4B	PSMB9
C4B	TLR2	0.0274712006228276	undirected	C4B	TLR2
C4B	ADGRG6	0.0229048483254469	undirected	C4B	ADGRG6
C4B	UBE2L6	0.034611448166424	undirected	C4B	UBE2L6
C4B	GALNT5	0.0213632726342876	undirected	C4B	GALNT5
C4B	SVEP1	0.0466674068470652	undirected	C4B	SVEP1
C4B	LRRN4	0.0289310213324657	undirected	C4B	LRRN4
C4B	HLA-DMB	0.0420057201027096	undirected	C4B	HLA-DMB
C4B	OSMR	0.0403366646346078	undirected	C4B	OSMR
C4B	IRGM	0.0616995023523383	undirected	C4B	IRGM
C4B	IL21R	0.033414571448587	undirected	C4B	IL21R
C4B	FBLIM1	0.0233200690392022	undirected	C4B	FBLIM1
C4B	MLPH	0.0534802184966419	undirected	C4B	MLPH
C4B	SLC36A2	0.0253800695717576	undirected	C4B	SLC36A2
C4B	HS3ST3B1	0.0222833286572966	undirected	C4B	HS3ST3B1
C4B	GPNMB	0.061697715727776	undirected	C4B	GPNMB
C4B	CAPG	0.0381340469299129	undirected	C4B	CAPG
C4B	CD14	0.0213451123715277	undirected	C4B	CD14
C4B	RBM3	0.0307771831697522	undirected	C4B	RBM3
C4B	IER3	0.0227344717755088	undirected	C4B	IER3
C4B	DDX58	0.0531105037996157	undirected	C4B	DDX58
C4B	GSDMD	0.0245449918676579	undirected	C4B	GSDMD
C4B	ADGRE1	0.0265143880862776	undirected	C4B	ADGRE1
C4B	ST14	0.0320446639914707	undirected	C4B	ST14
C4B	OAS1	0.0297113363998768	undirected	C4B	OAS1
C4B	SLAMF9	0.0383491880728932	undirected	C4B	SLAMF9
C4B	WDFY4	0.024286790274532	undirected	C4B	WDFY4
C4B	KRT20	0.0226470252297341	undirected	C4B	KRT20
C4B	CD37	0.0357248333783377	undirected	C4B	CD37
C4B	SRGN	0.0256458656572962	undirected	C4B	SRGN
C4B	SMPDL3B	0.026640126363206	undirected	C4B	SMPDL3B
C4B	SP110	0.0214752527191233	undirected	C4B	SP110
C4B	ACPP	0.0212390310594639	undirected	C4B	ACPP
C4B	METTL24	0.0372122557404083	undirected	C4B	METTL24
C4B	IFIH1	0.0636841216974202	undirected	C4B	IFIH1
C4B	CD84	0.059508396221519	undirected	C4B	CD84
C4B	TXLNB	0.0234950420894029	undirected	C4B	TXLNB
C4B	ZBP1	0.0216715605789229	undirected	C4B	ZBP1
C4B	IFI16	0.0249867246441713	undirected	C4B	IFI16
C4B	PYHIN1	0.0249867246441713	undirected	C4B	PYHIN1
C4B	CD180	0.032528058451094	undirected	C4B	CD180
C4B	CD300C	0.0415961643594814	undirected	C4B	CD300C
C4B	GALNT6	0.0328933626769456	undirected	C4B	GALNT6
C4B	CELA1	0.0318465135090897	undirected	C4B	CELA1
C4B	NAALAD2	0.0339355353741538	undirected	C4B	NAALAD2
C4B	KRT9	0.020192068967804	undirected	C4B	KRT9
C4B	ANLN	0.0321254463478687	undirected	C4B	ANLN
C4B	PTPN6	0.0374719805866119	undirected	C4B	PTPN6
C4B	UBA7	0.0489863620951842	undirected	C4B	UBA7
C4B	HVCN1	0.0315783209709888	undirected	C4B	HVCN1
C4B	BMX	0.0222128046447253	undirected	C4B	BMX
C4B	CD86	0.0299815772613815	undirected	C4B	CD86
C4B	ANXA4	0.0256058662912664	undirected	C4B	ANXA4
C4B	ITGB4	0.0314910779032356	undirected	C4B	ITGB4
C4B	SCN7A	0.051795453375591	undirected	C4B	SCN7A
C4B	TRAF3IP3	0.0258556349412995	undirected	C4B	TRAF3IP3
C4B	SLC13A1	0.0211958586061031	undirected	C4B	SLC13A1
C4B	MRC2	0.0227958427062147	undirected	C4B	MRC2
C4B	NECTIN4	0.0259378198043544	undirected	C4B	NECTIN4
C4B	ARHGAP30	0.028969439165977	undirected	C4B	ARHGAP30
C4B	TREM2	0.0970521261564227	undirected	C4B	TREM2
C4B	PARP9	0.0293853112756304	undirected	C4B	PARP9
C4B	ITGB2	0.0883898436049149	undirected	C4B	ITGB2
C4B	ALOX15B	0.0214599404155186	undirected	C4B	ALOX15B
C4B	FCER1G	0.0317556409608739	undirected	C4B	FCER1G
C4B	WAS	0.033707916280517	undirected	C4B	WAS
C4B	TFCP2L1	0.0760888118550536	undirected	C4B	TFCP2L1
C4B	SP140	0.0256464667895271	undirected	C4B	SP140
C4B	C6orf10	0.0266921661897046	undirected	C4B	C6orf10
C4B	TAP2	0.0354641494795839	undirected	C4B	TAP2
C4B	IP6K3	0.0535421167005973	undirected	C4B	IP6K3
C4B	MBOAT1	0.035341420370639	undirected	C4B	MBOAT1
C4B	GPSM3	0.0264079727284852	undirected	C4B	GPSM3
C4B	TYROBP	0.0655200234310365	undirected	C4B	TYROBP
C4B	ERMN	0.0204517399906312	undirected	C4B	ERMN
C4B	TRIM34	0.0370669436431489	undirected	C4B	TRIM34
C4B	TRIM6-TRIM34	0.0370669436431489	undirected	C4B	TRIM6-TRIM34
C4B	CD22	0.0797646473582529	undirected	C4B	CD22
C4B	CTSS	0.105851983871416	undirected	C4B	CTSS
C4B	MS4A7	0.0332518461658876	undirected	C4B	MS4A7
C4B	VIM	0.0620728160477494	undirected	C4B	VIM
C4B	CDH19	0.0349527676754803	undirected	C4B	CDH19
C4B	FCGR1B	0.0260388158242146	undirected	C4B	FCGR1B
C4B	FCGR1A	0.0260388158242146	undirected	C4B	FCGR1A
C4B	RASAL3	0.0284421146311838	undirected	C4B	RASAL3
C4B	SEC14L5	0.031833904588003	undirected	C4B	SEC14L5
C4B	PIK3CG	0.0346998715893897	undirected	C4B	PIK3CG
C4B	DOK1	0.0233052879104072	undirected	C4B	DOK1
C4B	DBP	0.0276205744675933	undirected	C4B	DBP
C4B	IRF9	0.0584264524383105	undirected	C4B	IRF9
C4B	C1QA	0.0997440901508078	undirected	C4B	C1QA
C4B	PRRG1	0.0246647283492891	undirected	C4B	PRRG1
C4B	TMEM106A	0.0252791020504011	undirected	C4B	TMEM106A
C4B	ESPN	0.0234494436729977	undirected	C4B	ESPN
C4B	HERC6	0.0292690803609098	undirected	C4B	HERC6
C4B	FERMT3	0.030919441649812	undirected	C4B	FERMT3
C4B	CSF3R	0.0398975669897646	undirected	C4B	CSF3R
C4B	RENBP	0.0278221144435666	undirected	C4B	RENBP
C4B	ITPR3	0.0300850889317545	undirected	C4B	ITPR3
C4B	APOBEC3H	0.0229511860885445	undirected	C4B	APOBEC3H
C4B	AIF1	0.0218164136206597	undirected	C4B	AIF1
C4B	SOCS3	0.0263056285149681	undirected	C4B	SOCS3
C4B	PDE6H	0.0359490827114591	undirected	C4B	PDE6H
C4B	PRSS50	0.0280173827054411	undirected	C4B	PRSS50
C4B	MPEG1	0.0940522917120832	undirected	C4B	MPEG1
C4B	ALOX5AP	0.0250836225984968	undirected	C4B	ALOX5AP
C4B	TSPO	0.0227279849286154	undirected	C4B	TSPO
C4B	ATP8B1	0.0240012573205579	undirected	C4B	ATP8B1
C4B	SLC5A5	0.0341502291381351	undirected	C4B	SLC5A5
C4B	CDH23	0.0287616538263476	undirected	C4B	CDH23
C4B	PMP22	0.0586989169433022	undirected	C4B	PMP22
C4B	CP	0.0262416506206926	undirected	C4B	CP
C4B	PARP10	0.0202405338149733	undirected	C4B	PARP10
C4B	BIN2	0.0260613509316238	undirected	C4B	BIN2
C4B	KLC3	0.0256167099475027	undirected	C4B	KLC3
C4B	ADSSL1	0.0286016681437469	undirected	C4B	ADSSL1
C4B	MMP12	0.0719940317695604	undirected	C4B	MMP12
C4B	FCGR2A	0.0560475621915001	undirected	C4B	FCGR2A
C4B	FCGR2B	0.0560475621915001	undirected	C4B	FCGR2B
C4B	FCGR2C	0.0560475621915001	undirected	C4B	FCGR2C
C4B	MYO15A	0.0256027148957145	undirected	C4B	MYO15A
C4B	CHI3L1	0.0290001425523038	undirected	C4B	CHI3L1
C4B	SAMSN1	0.0237618562887829	undirected	C4B	SAMSN1
C4B	FES	0.0260238070053803	undirected	C4B	FES
C4B	OR4E1	0.0305961179139603	undirected	C4B	OR4E1
C4B	MOCOS	0.0218267254789598	undirected	C4B	MOCOS
C4B	LY86	0.0440520171609385	undirected	C4B	LY86
C4B	IFIT2	0.0524713516900366	undirected	C4B	IFIT2
C4B	LRRK1	0.0294405825475904	undirected	C4B	LRRK1
C4B	PLD4	0.072105831393225	undirected	C4B	PLD4
C4B	HELZ2	0.0260570855769088	undirected	C4B	HELZ2
C4B	AHNAK	0.0300501009250777	undirected	C4B	AHNAK
C4B	DOCK2	0.0387146509130477	undirected	C4B	DOCK2
C4B	KRT5	0.0294352077522206	undirected	C4B	KRT5
C4B	TMEM63A	0.023752664738751	undirected	C4B	TMEM63A
C4B	ARHGAP45	0.0519942982546555	undirected	C4B	ARHGAP45
C4B	MYO1F	0.0458908083740037	undirected	C4B	MYO1F
C4B	CCL8	0.0356626612585097	undirected	C4B	CCL8
C4B	BLNK	0.0292409779247218	undirected	C4B	BLNK
C4B	SMTN	0.0230611580804438	undirected	C4B	SMTN
C4B	BMP6	0.0372637223007392	undirected	C4B	BMP6
C4B	STAT1	0.0438531909386878	undirected	C4B	STAT1
C4B	ADAMTSL5	0.0206462515354506	undirected	C4B	ADAMTSL5
C4B	HK2	0.0215317607608604	undirected	C4B	HK2
C4B	MR1	0.0253116126845489	undirected	C4B	MR1
C4B	EPSTI1	0.0327344619324069	undirected	C4B	EPSTI1
C4B	GBGT1	0.0207346353333702	undirected	C4B	GBGT1
C4B	TRIM25	0.0443887322940061	undirected	C4B	TRIM25
C4B	FAM129A	0.0228983135071344	undirected	C4B	FAM129A
C4B	NFAM1	0.0361493508117604	undirected	C4B	NFAM1
C4B	COL5A3	0.0233044230252839	undirected	C4B	COL5A3
C4B	SMAD6	0.0254153593310892	undirected	C4B	SMAD6
C4B	CRLF2	0.0213635518852279	undirected	C4B	CRLF2
C4B	IKZF1	0.0361228415851562	undirected	C4B	IKZF1
C4B	MFSD2B	0.0235090766606673	undirected	C4B	MFSD2B
C4B	MVP	0.0485079464724202	undirected	C4B	MVP
C4B	EYA4	0.0380051700981656	undirected	C4B	EYA4
C4B	C1QC	0.0880363517002796	undirected	C4B	C1QC
C4B	S100A6	0.0591052650602377	undirected	C4B	S100A6
C4B	ABCG2	0.026859873327244	undirected	C4B	ABCG2
C4B	AGMO	0.0475663779884264	undirected	C4B	AGMO
C4B	PARP3	0.0443358692035436	undirected	C4B	PARP3
C4B	HAVCR2	0.0281617749964265	undirected	C4B	HAVCR2
C4B	OR7G2	0.0205101599943529	undirected	C4B	OR7G2
C4B	TLR4	0.0241150642973633	undirected	C4B	TLR4
C4B	RGS11	0.0263610720365185	undirected	C4B	RGS11
C4B	PRR5L	0.0227937422843836	undirected	C4B	PRR5L
C4B	SLC25A13	0.0269192666087859	undirected	C4B	SLC25A13
C4B	DXO	0.0256031116806107	undirected	C4B	DXO
C4B	GATM	0.0332425948561875	undirected	C4B	GATM
C4B	TCIRG1	0.0230449216536803	undirected	C4B	TCIRG1
C4B	PLCG2	0.0317601440371808	undirected	C4B	PLCG2
C4B	GNGT2	0.0336673444510805	undirected	C4B	GNGT2
C4B	PLS1	0.025271604233387	undirected	C4B	PLS1
C4B	IRF5	0.0226779452266764	undirected	C4B	IRF5
C4B	C1QB	0.101014910313827	undirected	C4B	C1QB
C4B	CD53	0.0302543011889406	undirected	C4B	CD53
C4B	LACC1	0.0205958858608293	undirected	C4B	LACC1
C4B	SCAND1	0.0205965450523112	undirected	C4B	SCAND1
C4B	ARSG	0.0225467878266378	undirected	C4B	ARSG
C4B	RREB1	0.0430424118289647	undirected	C4B	RREB1
C4B	SYCP2	0.0226430576515302	undirected	C4B	SYCP2
C4B	LAIR1	0.052836156938101	undirected	C4B	LAIR1
C4B	APBB1IP	0.0447987595638763	undirected	C4B	APBB1IP
C4B	ANXA3	0.0608503555711629	undirected	C4B	ANXA3
C4B	PARP12	0.0510370263780174	undirected	C4B	PARP12
C4B	SMOC1	0.0274025627111841	undirected	C4B	SMOC1
C4B	VSTM5	0.0204039169690903	undirected	C4B	VSTM5
C4B	HES1	0.0200938720066347	undirected	C4B	HES1
C4B	TPCN2	0.0230511655479647	undirected	C4B	TPCN2
C4B	CLIC5	0.0327796632318019	undirected	C4B	CLIC5
C4B	COL16A1	0.0283831860979804	undirected	C4B	COL16A1
C4B	IL13RA1	0.0303823033607932	undirected	C4B	IL13RA1
C4B	TFR2	0.0241225492801331	undirected	C4B	TFR2
C4B	BHLHE41	0.046924111104695	undirected	C4B	BHLHE41
C4B	PLEK	0.071426646809868	undirected	C4B	PLEK
C4B	RGL3	0.0279145591734815	undirected	C4B	RGL3
C4B	CERKL	0.0360727580059415	undirected	C4B	CERKL
C4B	LAPTM5	0.0683586263047102	undirected	C4B	LAPTM5
C4B	CYP27A1	0.0301829764309514	undirected	C4B	CYP27A1
C4B	COL27A1	0.0205161290919997	undirected	C4B	COL27A1
C4B	PROS1	0.0569757323863809	undirected	C4B	PROS1
C4B	DTX3L	0.0220114000084931	undirected	C4B	DTX3L
C4B	EIF2AK2	0.029003033665015	undirected	C4B	EIF2AK2
C4B	LCP1	0.0393637357978586	undirected	C4B	LCP1
C4B	NCKAP1L	0.0290297994847873	undirected	C4B	NCKAP1L
C4B	ERBIN	0.0423359813060851	undirected	C4B	ERBIN
C4B	TMEM119	0.0714006414461777	undirected	C4B	TMEM119
C4B	CERCAM	0.0224636255969569	undirected	C4B	CERCAM
C4B	ZNF423	0.025555567811812	undirected	C4B	ZNF423
C4B	FAM228B	0.032794368735956	undirected	C4B	FAM228B
C4B	SFI1	0.0683041083567606	undirected	C4B	SFI1
C4B	MAP3K20	0.0236719528746354	undirected	C4B	MAP3K20
C4B	TNXB	0.0403424961777819	undirected	C4B	TNXB
C4B	GALNT3	0.0214244045925413	undirected	C4B	GALNT3
